GID_0,GID_1,crop_type,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AFG,AFG.14_1,SUGB,0,0,0,0,0
AFG,AFG.16_1,SUGB,0,0,0,0,0
AFG,AFG.18_1,SUGB,0.0446,0.02591,0.007771,0,0
AFG,AFG.19_1,SUGB,0.02296,0.01409,0.008665,0.005256,0.003105
AFG,AFG.1_1,SUGB,0,0,0,0,0
AFG,AFG.21_1,SUGB,0,0,0,0,0
AFG,AFG.22_1,SUGB,0,0,0,0,0
AFG,AFG.23_1,SUGB,0,0,0,0,0
AFG,AFG.27_1,SUGB,0,0,0,0,0
AFG,AFG.2_1,SUGB,0.02632,0.02946,0.01409,0.02025,0.01451
AFG,AFG.30_1,SUGB,0,0,0,0.01766,0.01718
AFG,AFG.31_1,SUGB,0.01478,0.01047,0.006813,0.004473,0.003062
AFG,AFG.32_1,SUGB,0,0,0,0,0.005911
AFG,AFG.33_1,SUGB,0,0,0,0,0
AFG,AFG.34_1,SUGB,0,0,0,0,0
AFG,AFG.3_1,SUGB,0.01527,0.01179,0.0081,0.005591,0.003961
AFG,AFG.4_1,SUGB,0,0,0,0,0
ALA,ALA.2_2,SUGB,234.2,169.5,115.9,52.59,14.93
ALB,ALB.12_1,SUGB,0.004415,0.004046,0.004293,0.00436,0.004876
ALB,ALB.1_1,SUGB,0.008104,0.008822,0.01049,0.01068,0.01034
ALB,ALB.2_1,SUGB,0.0985,0.08381,0.06833,0.05666,0.04668
ALB,ALB.4_1,SUGB,0.2651,0.2542,0.2478,0.2116,0.1611
ALB,ALB.5_1,SUGB,0.00127,0.001238,0.001215,0.001054,0.001987
ALB,ALB.6_1,SUGB,0,0,0,0,0
ALB,ALB.7_1,SUGB,0.03491,0.03351,0.03372,0.04323,0.03626
ARM,ARM.10_1,SUGB,1.288,1.147,1.006,0.8768,0.7401
ARM,ARM.1_1,SUGB,0.1752,0.1502,0.1253,0.102,0.07774
ARM,ARM.2_1,SUGB,0.005918,0.005342,0.004766,0.004578,0.003986
ARM,ARM.3_1,SUGB,0,0,0,0,6.89e-4
ARM,ARM.4_1,SUGB,0,0,0,0,0
ARM,ARM.5_1,SUGB,2.078,1.777,1.472,1.412,1.104
ARM,ARM.6_1,SUGB,0,0,0,0,0
ARM,ARM.7_1,SUGB,0.1958,0.176,0.1561,0.1381,0.119
ARM,ARM.8_1,SUGB,0.05607,0.04261,0.02922,0.01622,0.008914
ARM,ARM.9_1,SUGB,0.05643,0.05024,0.04404,0.0384,0.03241
AUT,AUT.1_1,SUGB,0.007803,0.004975,0.004965,0.004308,0.003613
AUT,AUT.2_1,SUGB,0.4035,0.2722,0.2921,0.2705,0.2348
AUT,AUT.3_1,SUGB,0.0102,0.0071590000000000004,0.007834,0.007962,0.00713
AUT,AUT.4_1,SUGB,0.02073,0.01305,0.01291,0.01141,0.009677
AUT,AUT.6_1,SUGB,0.0924,0.05892,0.06229,0.05939,0.05264
AUT,AUT.7_1,SUGB,41.44,26.99,28.12,26.52,23.83
AUT,AUT.8_1,SUGB,0.003587,0.003972,0.003011,0.003146,0.002791
AUT,AUT.9_1,SUGB,0,0,0,0,0
AZE,AZE.10_1,SUGB,0.007282,0.007463,0.004678,0.02053,0.019
AZE,AZE.1_1,SUGB,0,0,0,0,0
AZE,AZE.2_1,SUGB,0.01208,0.01195,0.007752,0.005735,0.004231
AZE,AZE.3_1,SUGB,0.0386,0.04668,0.03588,0.1369,0.3322
AZE,AZE.4_1,SUGB,0.002608,0.002987,0.00214,0.02039,0.01953
AZE,AZE.5_1,SUGB,1.403,1.572,1.191,1.042,0.8871
AZE,AZE.6_1,SUGB,0.04648,0.05267,0.03814,0.0336,0.02953
AZE,AZE.7_1,SUGB,0,0,0,0,0
AZE,AZE.8_1,SUGB,0.02681,0.03246,0.02489,0.04761,0.0546
AZE,AZE.9_1,SUGB,1.571,2.804,2.04,1.76,1.5
BEL,BEL.2_1,SUGB,0.001778,0.00176,0.001634,0.001587,0.001572
BEL,BEL.3_1,SUGB,0.001857,0.001721,0.001525,0.001466,0.001387
BGR,BGR.10_1,SUGB,0.1102,0.07907,0.0649,0.03248,0.01992
BGR,BGR.1_1,SUGB,4.047,2.671,1.392,0.4406,0.04242
BGR,BGR.21_1,SUGB,2.648,1.902,1.574,0.7248,0.2462
BGR,BGR.26_1,SUGB,0.001478,0.001063,9.33e-4,4.573e-4,1.645e-4
BGR,BGR.28_1,SUGB,0.02738,0.02445,0.02219,0.02002,0.01805
BGR,BGR.6_1,SUGB,0.005213,0.002566,0.001311,6.573e-4,0.01096
BGR,BGR.7_1,SUGB,0,0,0,0,0
BGR,BGR.8_1,SUGB,1.084,0.8022,0.514,0.2373,0.04826
BIH,BIH.1_1,SUGB,1.534e-4,1.988e-4,2.344e-4,2.534e-4,2.228e-4
BIH,BIH.2_1,SUGB,0.003396,0.003149,0.003196,0.004909,0.003945
BIH,BIH.3_1,SUGB,0.1057,0.1001,0.10780000000000001,0.1118,0.08324
BLR,BLR.1_1,SUGB,0.03274,0.03305,0.02808,0.02358,0.02334
BLR,BLR.2_1,SUGB,0.0325,0.02943,0.02462,0.0194,0.01843
BLR,BLR.3_1,SUGB,0.04481,0.04254,0.03605,0.0286,0.02684
BLR,BLR.4_1,SUGB,0.1286,0.1414,0.1246,0.1038,0.1044
BLR,BLR.5_1,SUGB,0.05279,0.05193,0.04505,0.03684,0.03569
BLR,BLR.6_1,SUGB,0.04103,0.03912,0.04257,0.02932,0.0284
BLR,BLR.7_1,SUGB,0.003845,0.003821,0.003669,0.002907,0.002929
BRA,BRA.3_1,SUGB,0,0,0,0,0
CAN,CAN.11_1,SUGB,0.02772,0.02751,0.03624,0.03911,0.03635
CAN,CAN.12_1,SUGB,0.004502,0.004189,0.004339,0.004415,0.005325
CAN,CAN.1_1,SUGB,0.02496,0.02156,0.01894,0.01888,0.01666
CAN,CAN.2_1,SUGB,0.01355,0.01054,0.008161,0.006914,0.004775
CAN,CAN.3_1,SUGB,0.009627,0.008258,0.008701,0.007514,0.01671
CAN,CAN.9_1,SUGB,0.04441,0.04549,0.04427,0.04897,0.04668
CHE,CHE.11_1,SUGB,0.06923,0,0,0,0
CHE,CHE.12_1,SUGB,0.001266,0.001412,0.00108,0.001138,0.001022
CHE,CHE.13_1,SUGB,152.9,100.9,93.13,78.48,58.79
CHE,CHE.16_1,SUGB,0.00899,0.009954,0.007547,0.007884,0.006994
CHE,CHE.1_1,SUGB,0.005054,0.005405,0.003931,0.003904,0.003253
CHE,CHE.21_1,SUGB,0.09871,0.1117,0.1411,0.1035,0.1027
CHE,CHE.23_1,SUGB,0.01114,0.01212,0.009012,0.01519,0.01343
CHE,CHE.24_1,SUGB,0.001526,0.001577,0.001098,0.001028,7.887e-4
CHE,CHE.25_1,SUGB,0.01268,0.01321,0.0093,0.008845,0.006941
CHE,CHE.6_1,SUGB,0.008182,0.00882,0.006479,0.006516,0.005518
CHE,CHE.7_1,SUGB,0.003265,0.00348,0.002521,0.00249,0.002061
CHE,CHE.8_1,SUGB,0,0,0,0,0
CHL,CHL.10_1,SUGB,29.01,34.97,24.88,14.68,4.108
CHL,CHL.12_1,SUGB,0.003041,0.004034,0.003474,0.003072,0.002305
CHL,CHL.13_1,SUGB,0.005777,0.008354,0.0078,0.007163,0.005132
CHL,CHL.14_1,SUGB,23.27,25.05,15.58,8.688,2.418
CHL,CHL.16_1,SUGB,112.8,132.2,90.43,49.87,12.06
