GID_0,GID_1,crop_type,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AFG,AFG.22_1,SUGC,0,0,0,0,0.006274
AFG,AFG.23_1,SUGC,0,0,0,0,0
AGO,AGO.10_1,SUGC,0.1979,0.1756,0.1818,0.1989,0.2076
AGO,AGO.12_1,SUGC,0.004126,0.001905,7.7e-4,2.048e-4,3.214
AGO,AGO.14_1,SUGC,0.4858,0.4346,0.4305,0.4564,0.4974
AGO,AGO.15_1,SUGC,5.911,4.232,2.461,1.251,0.3574
AGO,AGO.17_1,SUGC,12.38,10.14,9.409,8.701,8.044
AGO,AGO.18_1,SUGC,10.13,6.227,3.947,1.448,0.1993
AGO,AGO.2_1,SUGC,0.2577,0.2167,0.2167,0.226,0.2397
AGO,AGO.3_1,SUGC,0.1753,0.199,0.2243,0.2653,0.3142
AGO,AGO.4_1,SUGC,2.403,2.254,2.264,2.814,2.789
AGO,AGO.6_1,SUGC,0.39,0.3154,0.2906,0.2703,0.2481
AGO,AGO.7_1,SUGC,0.4303,0.3418,0.3253,0.3167,0.3303
AGO,AGO.8_1,SUGC,0.01615,0.02776,0.02926,0.0306,0.03074
AGO,AGO.9_1,SUGC,0.1075,0.1008,0.107,0.1153,0.1227
ARE,ARE.1_1,SUGC,0,0,0,0,0
ARG,ARG.10_1,SUGC,0.2035,0.1946,0.1842,0.1668,0.1411
ARG,ARG.14_1,SUGC,0.3754,0.3813,0.3834,0.3498,0.3184
ARG,ARG.17_1,SUGC,0.208,0.2123,0.219,0.2011,0.1815
ARG,ARG.19_1,SUGC,0,0,0,0,0
ARG,ARG.1_1,SUGC,0.08229,0.07943,0.07645,0.06847,0.07095
ARG,ARG.21_1,SUGC,0.7096,0.7164,0.8135,0.911,0.9457
ARG,ARG.22_1,SUGC,0.8251,0.8995,0.9991,1.028,1.029
ARG,ARG.24_1,SUGC,0.3798,0.4029,0.4468,0.4543,0.4634
ARG,ARG.2_1,SUGC,0.5429,0.6019,0.681,0.6851,0.6338
ARG,ARG.3_1,SUGC,12.81,14.07,16.74,17.64,17.29
ARG,ARG.6_1,SUGC,1.141,1.146,1.13,1.04,0.9345
ARG,ARG.7_1,SUGC,4.24,5.203,5.542,5.832,6.916
ARG,ARG.8_1,SUGC,0.02383,0.02392,0.02551,0.02732,0.02771
ARG,ARG.9_1,SUGC,6.665,12.79,14.27,14.46,13.88
AUS,AUS.10_1,SUGC,0,0,0,0,0
AUS,AUS.5_1,SUGC,0.04583,0.04404,0.04952,0.04456,0.04956
AUS,AUS.7_1,SUGC,0.007485,0.006465,0.006292,0.005157,0.005087
BDI,BDI.10_1,SUGC,0.05067,0.04406,0.03752,0.03182,0.02538
BDI,BDI.11_1,SUGC,0.01646,0.01709,0.01261,0.01034,0.008762
BDI,BDI.15_1,SUGC,0.03815,0.03371,0.02944,0.03611,0.04483
BDI,BDI.16_1,SUGC,0.008118,0.007587,0.004728,0.003143,0.001994
BDI,BDI.17_1,SUGC,0.01217,0.01169,0.01036,0.009006,0.01221
BDI,BDI.5_1,SUGC,0.03495,0.03567,0.03275,0.03027,0.04587
BDI,BDI.6_1,SUGC,0.006679,0.008843,0.007977,0.009039,0.009562
BDI,BDI.9_1,SUGC,0,0,0,0,0
BEN,BEN.1_1,SUGC,4.565e-5,2.827e-5,2.614e-5,2.471e-5,2.835e-4
BEN,BEN.3_1,SUGC,0.2235,0.192,0.1605,0.1205,0.09287
BEN,BEN.4_1,SUGC,0.03433,0.03461,0.03538,0.035,0.03761
BEN,BEN.5_1,SUGC,0.1211,0.1262,0.1223,0.1819,0.1793
BFA,BFA.13_1,SUGC,0.005024,0.005082,0.004888,0.004588,0.004475
BFA,BFA.2_1,SUGC,0.009928,0.00952,0.009441,0.009347,0.009808
BFA,BFA.3_1,SUGC,0,0,0,0,0
BFA,BFA.6_1,SUGC,0.04614,0.0338,0.03073,0.03043,0.03378
BFA,BFA.8_1,SUGC,0.1683,0.09682,0.08155,0.06812,0.05093
BFA,BFA.9_1,SUGC,0.002316,0.002351,0.002606,0.002823,0.003071
BGD,BGD.1_1,SUGC,6.732e-4,0.004243,0.007549,0.01729,0.01804
BGD,BGD.2_1,SUGC,0.975,0.9821,0.9493,0.8969,0.7915
BGD,BGD.3_1,SUGC,0.00551,0.005099,0.005396,0.007541,0.008684
BGD,BGD.4_1,SUGC,8.7e-4,0.001271,0.001403,0.002656,0.005152
BGD,BGD.5_1,SUGC,0.00129,0.001143,0.001405,0.001564,0.002657
BGD,BGD.6_1,SUGC,0.003254,0.003771,0.004747,0.00527,0.005918
BGD,BGD.7_1,SUGC,0.1148,0.1236,0.1493,0.1693,0.1716
BGD,BGD.8_1,SUGC,0.005417,0.00603,0.006301,0.007078,0.006596
BHS,BHS.16_1,SUGC,0.01054,0.009764,0.008863,0.007973,0.007154
BLZ,BLZ.1_1,SUGC,7.306,5.186,4.665,5.265,3.937
BLZ,BLZ.2_1,SUGC,0.5902,0.4632,0.4683,0.5956,0.561
BLZ,BLZ.3_1,SUGC,0.1226,0.07883,0.0576,0.04983,0.03861
BLZ,BLZ.4_1,SUGC,0.1731,0.139,0.1456,0.1806,0.1644
BOL,BOL.1_1,SUGC,0.8897,0.8622,0.8781,0.849,0.8175
BOL,BOL.2_1,SUGC,0.5546,0.5457,0.533,0.5041,0.4786
BOL,BOL.3_1,SUGC,0.5793,0.5708,0.5796,0.6345,0.6369
BOL,BOL.4_1,SUGC,1.83,1.205,0.7054,0.3537,0.1247
BOL,BOL.6_1,SUGC,3.246,3.049,2.784,2.456,2.238
BOL,BOL.7_1,SUGC,1.635,1.492,1.35,1.208,1.066
BOL,BOL.8_1,SUGC,0.2192,0.2169,0.2252,0.2222,0.2167
BOL,BOL.9_1,SUGC,0.5739,0.5389,0.5275,0.5045,0.4721
BRA,BRA.10_1,SUGC,0.4739,0.5646,0.6352,0.6139,0.6338
BRA,BRA.11_1,SUGC,0.02245,0.02534,0.02729,0.02937,0.0297
BRA,BRA.12_1,SUGC,0.0926,0.09914,0.1006,0.09013,0.08911
BRA,BRA.13_1,SUGC,0.04611,0.0475,0.04598,0.04328,0.04373
BRA,BRA.14_1,SUGC,0.4175,0.4222,0.4041,0.3758,0.3707
BRA,BRA.15_1,SUGC,0.04158,0.04195,0.03947,0.03598,0.03513
BRA,BRA.16_1,SUGC,0.01179,0.01299,0.01319,0.01228,0.01229
BRA,BRA.17_1,SUGC,0.03465,0.03624,0.03556,0.03326,0.03381
BRA,BRA.18_1,SUGC,0.224,0.2362,0.2344,0.2138,0.218
BRA,BRA.19_1,SUGC,0.2232,0.2367,0.238,0.224,0.2378
BRA,BRA.1_1,SUGC,5.354,5.554,5.596,4.987,5.035
BRA,BRA.20_1,SUGC,0.02617,0.02691,0.02434,0.02125,0.02051
BRA,BRA.21_1,SUGC,0.05488,0.05633,0.0531,0.04569,0.04362
BRA,BRA.22_1,SUGC,1.705,1.9,1.991,1.862,1.871
BRA,BRA.23_1,SUGC,15.97,16.92,16.66,15.7,15.96
BRA,BRA.24_1,SUGC,0.1937,0.1911,0.183,0.1632,0.1565
BRA,BRA.25_1,SUGC,0.01018,0.01097,0.01066,0.00997,0.01011
BRA,BRA.26_1,SUGC,0.0964,0.1028,0.1048,0.09608,0.09637
BRA,BRA.27_1,SUGC,0.1484,0.1597,0.167,0.1587,0.1563
BRA,BRA.2_1,SUGC,0.01468,0.01354,0.0121,0.01035,0.009596
BRA,BRA.3_1,SUGC,23.06,24.42,25.01,24.54,26.37
BRA,BRA.4_1,SUGC,1.73,1.812,1.816,1.706,1.736
BRA,BRA.5_1,SUGC,0.1694,0.1689,0.1602,0.1458,0.1466
BRA,BRA.6_1,SUGC,0.07724,0.07455,0.06961,0.06005,0.05736
BRA,BRA.7_1,SUGC,0.03018,0.03021,0.02685,0.02798,0.02627
BRA,BRA.8_1,SUGC,0.06237,0.05948,0.05619,0.05198,0.05317
BRA,BRA.9_1,SUGC,0.06198,0.07007,0.0741,0.0722,0.07333
BRB,BRB.10_1,SUGC,0.001234,0.00109,9.236e-4,0.001054,8.136e-4
BRB,BRB.11_1,SUGC,0.002795,0.001891,0.001164,8.04e-4,2.087e-4
BRB,BRB.1_1,SUGC,0,0,0,0,0
BRB,BRB.2_1,SUGC,0.005922,0.004183,0.002571,0.001647,3.639e-4
BRB,BRB.3_1,SUGC,0,0,0,0,0
BRB,BRB.4_1,SUGC,0.0106,0.006202,0.003232,0.001717,2.78e-4
BRB,BRB.5_1,SUGC,0.001037,8.776e-4,6.978e-4,7.283e-4,4.902e-4
BRB,BRB.6_1,SUGC,0.003402,0.002258,0.001343,7.749e-4,1.265e-4
