GID_0,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,LD_2025,production_2020,production_2021,production_2022,production_2023,production_2024,production_2025,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
AFG,SUGB,0.0017743697049845727,6.237372531945634e-4,3.8903246104497296e-4,2.531901417399494e-4,1.8128338572766508e-4,1.1071942667485976e-4,42.070335330676485,36.388742545571326,42.832964780599994,41.49628469586994,53.22477469330641,48.27468867581771,4.218e-5,1.714e-5,9.083e-6,6.102e-6,3.406e-6,2.294e-6
ALA,SUGB,0.07288003932337195,0.05278020512829495,0.03525427696277022,0.0177283487972455,0.00448269235724157,0,0.08007032720579779,0.07654837259987729,0.07222476489595331,0.07995634809233758,0.12663079505429373,0.11013995371509551,0.9102,0.6895,0.4881,0.2217,0.0354,0
ALB,SUGB,0.08834731498901768,0.07582952180684942,0.06591016390045906,0.053448382430931064,0.04289804732072499,0.03080240425831583,677.6440826764901,613.7833969053846,534.1739725057853,513.8983089230354,446.49566377210493,493.4783431358924,1.304e-4,1.235e-4,1.234e-4,1.04e-4,9.608e-5,6.242e-5
ARM,SUGB,1.256075079424439,1.0566618478501348,0.8572486162758309,0.6774518419764995,0.47703263823424824,0.27661343449199693,300.54301556475207,301.2114833666226,302.24443997318735,301.33184081895973,301.62258268873666,301.66560396504457,0.004179,0.003508,0.002836,0.002248,0.001582,9.17e-4
AUT,SUGB,0.023875874756217965,0.02026463151327354,0.016665634611959506,0.013078884052275874,0.009555388394781763,0.007064674185800481,12856.258370441365,18345.24851361572,16533.33085108719,16322.194107218163,20852.503015432318,19032.76022689302,1.857e-6,1.105e-6,1.008e-6,8.013e-7,4.582e-7,3.712e-7
AZE,SUGB,0.3208236881776297,0.26899331858883146,0.22030015496986063,0.17377968095006582,0.13233079396888658,0.09775046040203829,2112.3477768850307,1623.341701457183,1912.1794228658773,1872.8390785105921,2033.6497482793286,1891.2123020244553,1.519e-4,1.657e-4,1.152e-4,9.279e-5,6.507e-5,5.169e-5
BEL,SUGB,0.14381190046058331,0.14591896092154194,0.11084979804934676,0.10208566054747857,0.10213944992496164,0.0934461373899434,194732.46672534544,186140.10328662297,193406.0915626013,193627.41265293243,180818.328232626,185028.44329605615,7.385e-7,7.839e-7,5.731e-7,5.272e-7,5.649e-7,5.05e-7
BGR,SUGB,0.0019428312324263762,9.166359856484981e-4,4.548124569239626e-4,2.0263433630243234e-4,6.88358499422809e-5,4.665463058388311e-5,30.993331344084186,30.043038743700386,29.48144492476201,29.639304278472558,29.576373107996496,29.62925177630376,6.269e-5,3.051e-5,1.543e-5,6.837e-6,2.327e-6,1.575e-6
BIH,SUGB,0.0831664528698588,0.07530279661275893,0.06738988054756348,0.06206414276512679,0.0540023536036256,0.04648214882733981,735.0417334456661,675.0936128817096,552.0608715052075,470.7246943527915,443.62077699633653,487.4097989502808,1.131e-4,1.115e-4,1.221e-4,1.318e-4,1.217e-4,9.537e-5
BLR,SUGB,21.87881238276956,20.5546129283124,19.1634035102613,17.82500493670842,16.34792600827842,14.914458790576333,53193.977949241766,51419.56504285181,56085.616900680485,64292.47987405616,65709.41365914272,63882.43419124298,4.113e-4,3.997e-4,3.417e-4,2.772e-4,2.488e-4,2.335e-4
BRA,SUGB,0,0,0,0,0,0,0.34063626073845477,0.4474233412076539,0.41007482010773555,0.39814796287782805,0.4243617386976543,0.4175957537948456,0,0,0,0,0,0
CAN,SUGB,49.79150361526688,46.180726400551094,43.026217388440614,39.64680651595004,35.67706549108928,31.67531210708598,118271.39711471669,128571.56025920053,135604.52374489288,124432.68829705834,153209.76342650873,144309.32293234285,4.21e-4,3.592e-4,3.173e-4,3.186e-4,2.329e-4,2.195e-4
CHE,SUGB,0.08316205057358744,0.0750023773397941,0.0668427041060008,0.05868303087220747,0.05052335763841414,0.04236368440462082,9306.743005904642,7862.991330543366,9654.955265431632,8558.486552983813,8108.222798698094,8512.813571661138,8.936e-6,9.539e-6,6.923e-6,6.857e-6,6.231e-6,4.976e-6
CHL,SUGB,43.74997827602117,38.26311024739063,33.51885274377372,29.727582341137552,28.010855508289648,24.531948346649504,437861.4384780828,259532.52501929333,234798.06327152674,209881.36212463383,295535.3612220724,257246.2086338492,9.992e-5,1.474e-4,1.428e-4,1.416e-4,9.478e-5,9.536e-5
CHN,SUGB,33.68449780336208,34.08446686390048,34.97250806298044,32.294997969792796,29.96405372792024,28.368033829807562,95350.20523772904,62465.37564702153,71076.62221293245,72882.82129321033,98749.53727885864,87048.3297955064,3.533e-4,5.457e-4,4.92e-4,4.431e-4,3.034e-4,3.259e-4
COL,SUGB,145.75304157360503,140.23539599984895,129.94287318870025,124.20732020457206,120.8644174030754,107.35366916871958,21304.134455261228,21248.05373643077,21426.024053671244,21326.073054594748,21333.388222035133,21357.736367243386,0.006842,0.0066,0.006065,0.005824,0.005666,0.005026
