GID_0,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,LD_2025,production_2020,production_2021,production_2022,production_2023,production_2024,production_2025,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
AGO,PIGE,0.30551653486053143,0.8343779237420922,0.8651387449718739,0.9920316028873851,0.9548843639855205,0.882431513689326,0.15065826184908998,0.15351972416337778,0.1564493165327677,0.15942432893889233,0.16246747140011908,0.16012037207683674,2.028,5.435,5.53,6.223,5.877,5.511
BDI,PIGE,0.030749998375373278,0.028422667342439714,0.027067227709363716,0.02689152146656505,0.02618423417646938,0.04085611219441715,1446.7794444935685,1303.1893668554155,1365.3831664182003,1421.780257390682,1384.592476421766,1393.5584500042253,2.125e-5,2.181e-5,1.982e-5,1.891e-5,1.891e-5,2.932e-5
BGD,PIGE,0.1849606845557902,0.17318035163590975,0.16085132713932035,0.15675580091592134,0.15479017997890604,0.15438577717347735,66.0045144621125,67.89663960896299,63.80701765620593,59.878037725583894,55.158554573502784,58.01857007610584,0.002802,0.002551,0.002521,0.002618,0.002806,0.002661
BHS,PIGE,0,0,0,0,0,0,0.16356321032793353,0.16407340582608784,0.1639003037820712,0.1638456399786975,0.16393674631765368,0.16392265672233378,0,0,0,0,0,0
BTN,PIGE,0.015326435115539747,0.0143216977541798,0.01331696039281986,0.01231222303145992,0.01707800177717721,0.01577734051289024,1.517437161411512,1.4837879085089898,1.1643099854336814,1.2013347339037768,1.2343955123530344,1.2058069033799756,0.0101,0.009652,0.01144,0.01025,0.01384,0.01308
CAF,PIGE,0.04434354917147371,0.04497272217012491,0.05550783956699964,0.06114919320787797,0.07517566711311366,0.17304133482753375,0.6338374309354488,0.6458759471093809,0.6582010946207878,0.670717329690511,0.6835201960977088,0.6736456669018938,0.06996,0.06963,0.08433,0.09117,0.11,0.2569
CHN,PIGE,0.10449906135073939,0.09384932010447859,0.08124512574953636,0.07051704412236351,0.07082600458521987,0.08343820469099585,0.6918430123445076,0.6968474931479787,0.6706695443615871,0.6457566255112271,0.5434618844390026,0.5799178586152359,0.151,0.1347,0.1211,0.1092,0.1303,0.1439
COD,PIGE,107.24575303299599,119.50528438667195,128.18731363288134,146.06512531009304,168.08949205561362,183.3686288637578,3954.5769249340765,4028.809165413142,4104.457302267444,4181.615567594853,4260.4319886624335,4199.6182930550485,0.02712,0.02966,0.03123,0.03493,0.03945,0.04366
COG,PIGE,0.7291641103410924,0.7215013349479907,0.799925277105466,0.7800915428778813,0.7577338795362604,0.7023500950449663,1.0829705405337504,1.1035394715116298,1.1245981389413637,1.1459832973390005,1.1678581921884914,1.1509866353842084,0.6733,0.6538,0.7113,0.6807,0.6488,0.6102
COL,PIGE,9.602732066773951,9.635478602417523,10.004216780082999,10.198889586464597,10.960158360432617,10.638568435211765,2921.7939749222883,3091.2068348422586,2528.642528854339,609.4442462303333,687.4882917281037,796.2894219451717,0.003287,0.003117,0.003956,0.01673,0.01594,0.01336
CRI,PIGE,0.5331771334835552,0.5721909713005882,0.5625850317750277,0.584089338364059,0.5503404537561782,0.630013950930779,6.590554357207246,8.42555364067501,8.64866048424911,8.534109291355406,8.526705705137454,8.543016305204125,0.0809,0.06791,0.06505,0.06844,0.06454,0.07375
DOM,PIGE,63.72999404633023,62.90638257144061,59.615800467887205,72.10890018389611,69.18406967764821,66.746537353389,15562.652084317466,15432.68351033808,16132.38617642824,17423.02100322085,19251.059890533958,18266.867707565256,0.004095,0.004076,0.003695,0.004139,0.003594,0.003654
GRD,PIGE,0.4985343348349535,0.37961243886071616,0.2609205347341136,0.1424785489253462,0.07506287877968754,0.05919766193736704,43.29922329951825,45.192306495337945,44.31394598619954,44.268805403288795,20.115772259604174,28.510828529678577,0.01151,0.0084,0.005888,0.003218,0.003732,0.002076
HTI,PIGE,14.80289104627748,13.239392314398168,11.604533204994269,10.518245108682756,9.262041326106978,8.05266801623916,7565.901514273701,5631.8909704244,2620.022173661462,2571.5818130332195,2572.26585698778,2627.135435230541,0.001957,0.002351,0.004429,0.00409,0.003601,0.003065
IND,PIGE,82.53728809247852,76.02564611842655,70.21095252384826,74.18653662946627,71.2264703076103,70.08984597934614,36941.99828949801,36123.4284537189,28350.11912244787,29249.066826759732,30050.154197183587,29355.948196654048,0.002234,0.002105,0.002477,0.002536,0.00237,0.002388
JAM,PIGE,3.079861637487629,2.764818752381412,2.4252422495487,2.203982779620614,2.0492032050276445,3.2456498457082352,286.18648481588855,408.5127159002147,384.04746968334945,336.25489567831045,310.6517310327538,349.38135371248023,0.01076,0.006768,0.006315,0.006555,0.006596,0.00929
KEN,PIGE,2.645551518254955,2.325098291832191,1.9348065189785737,1.654115773935383,1.7790832983515317,1.600225425784934,13473.760545462192,11321.970310383233,17422.776195596096,20010.98012272657,10552.72976335062,13605.208233196443,1.963e-4,2.054e-4,1.111e-4,8.266e-5,1.686e-4,1.176e-4
LAO,PIGE,5.042417417143152e-4,4.575261963487296e-4,4.108106509831439e-4,7.709797755227066e-4,7.033983496491647e-4,0.0012656856917823243,0.23448825159628833,0.2361844340145748,0.22731186996207925,0.21886806597888284,0.1841970285418862,0.19655315195759487,0.00215,0.001937,0.001807,0.003523,0.003819,0.006439
MMR,PIGE,212.131485456643,190.34433855029343,168.268560532929,149.5628518333184,131.47930966496676,112.84864530868107,41909.72216954366,42212.84022110772,40626.657353748764,39117.61202986491,32921.370500717705,35129.59504041412,0.005062,0.004509,0.004142,0.003823,0.003994,0.003212
MOZ,PIGE,0.9397772847126629,0.8833902775220106,1.0357971366422007,1.4973140393326774,1.4463277521523146,1.3449163243995648,3014.417415208701,2952.969759938742,2940.737762048398,3271.8037242713813,3351.4267785389666,3283.767620982412,3.118e-4,2.992e-4,3.522e-4,4.576e-4,4.316e-4,4.096e-4
MWI,PIGE,15.190648277769576,15.607041367299754,20.569056642902193,28.512169654254194,27.139745090687207,29.141084778582854,111636.04972349132,110943.33482222739,112840.66831056308,120060.78849058381,124701.98116490628,121629.54030238886,1.361e-4,1.407e-4,1.823e-4,2.375e-4,2.176e-4,2.396e-4
NPL,PIGE,5.537689734225371,4.770216403237055,3.9959118127017685,3.25979533543691,2.5319622069588728,1.8237926329121592,1055.3833313376238,1029.786268303525,987.4240852844945,786.331879079012,718.4156294064965,766.8848688135082,0.005247,0.004632,0.004047,0.004146,0.003524,0.002378
PAK,PIGE,0,0,0,0,4.856760296638634e-5,6.715454695539711e-5,0.2886323529415547,0.2829609910025305,0.22926217853437184,0.23542890514448575,0.24100108355554267,0.23620595192543556,0,0,0,0,2.015e-4,2.843e-4
PAN,PIGE,77.9313087837076,76.43864339233458,72.97869530265226,73.43013235820054,70.01952085338594,68.40249444226122,1287.0618300400267,1645.4167434350443,1688.9870239943593,1666.616452420542,1665.1706145273886,1668.3558929778883,0.06055,0.04646,0.04321,0.04406,0.04205,0.041
PHL,PIGE,3.4296174758168734e-4,4.6413808043534546e-4,4.711158679140483e-4,4.8021474443931913e-4,4.703934413461537e-4,4.5822552588979643e-4,1.986525593809611,1.9681692620255105,1.9505346732997626,1.8522332687521428,1.9570544189268813,1.9137115228983819,1.726e-4,2.358e-4,2.415e-4,2.593e-4,2.404e-4,2.394e-4
PRI,PIGE,0.1073777296221179,0.09359352903877291,0.07951953816474933,0.0676114403743356,0.05422202786983719,0.040599905631241016,70.27506716305288,64.38105584489975,39.54053714484279,57.16078901001335,81.04162592311737,70.4133807857465,0.001528,0.001454,0.002011,0.001183,6.691e-4,5.766e-4
RWA,PIGE,4.54387202416906e-5,4.180362262235536e-5,3.816852500302011e-5,3.4533427383684855e-5,3.089832976434961e-5,2.726323214501437e-5,1.683189544217655,1.634364374495578,1.6913783824663735,1.7225445234910193,1.7278641718857661,1.7159942689420167,2.7e-5,2.558e-5,2.257e-5,2.005e-5,1.788e-5,1.589e-5
SSD,PIGE,2.858427029522684e-5,2.338713024154923e-5,1.8189990187871623e-5,1.299285013419402e-5,7.79571008051641e-6,2.5985700268388035e-6,10.104076614743144,10.167723171055336,10.179657500160893,10.24225786705969,10.29020801818392,10.249667513594112,2.829e-6,2.3e-6,1.787e-6,1.269e-6,7.576e-7,2.535e-7
THA,PIGE,0.563065794714902,0.48502866525035226,0.40705857624295694,0.32911539283869545,0.25144251753886576,0.17386969998299204,0.8750401968828716,0.8813698436227092,0.8482600816516983,0.8167503243414796,0.687368356509522,0.7334777227263237,0.6435,0.5503,0.4799,0.403,0.3658,0.237
TTO,PIGE,8.016680708950304,7.092426549618011,6.173201086235501,5.2794348101854,4.425217213668701,3.588839673666132,413.03485652267614,1067.8575335490762,396.4604240779459,887.0636244419593,668.9440934693101,727.8113173396894,0.01941,0.006642,0.01557,0.005952,0.006615,0.004931
TZA,PIGE,68.8018872248589,69.53692500024563,73.01879963860534,81.1023159183664,84.47902359003027,84.41586263041674,80133.56618195509,58789.66244693006,29204.247364742747,100759.18018196756,81802.63152431954,87061.21641853129,8.586e-4,0.001183,0.0025,8.049e-4,0.001033,9.696e-4
UGA,PIGE,0.016597893970792504,0.01528475449950691,0.013957845616746255,0.01276571826459644,0.011431897508471118,0.010098076752345775,3569.4955358093634,3578.385998967704,3563.043092500279,3570.663397617753,3571.0550330667447,3569.1174209306328,4.65e-6,4.271e-6,3.917e-6,3.575e-6,3.201e-6,2.829e-6
VCT,PIGE,0.0034985538876019817,0.003227295151291371,0.0029560364149807572,0.002684777678670143,0.002413518942359521,0.002142260206048914,105.13296702664022,32.69685577383548,19.115084913934588,17.354484987651137,11.06662810806739,18.504408253789418,3.328e-5,9.87e-5,1.546e-4,1.547e-4,2.181e-4,1.158e-4
VEN,PIGE,321.2136841156246,305.38046267237803,291.2222140400357,273.7026890951531,256.9140853183276,241.2202882849062,1063.3945230630404,1063.3945230630404,1063.3945230630404,1063.3945230630404,1063.3945230630404,1063.3945230630404,0.3021,0.2872,0.2739,0.2574,0.2416,0.2268
Z07,PIGE,2.8187700053195175,2.956376566144512,3.3041035845851585,3.9946736698476943,4.68975103860645,4.842196371236922,126.25032071386495,123.45071287588785,96.87024465291476,99.95069271862026,102.70133965703201,100.32277588951855,0.02233,0.02395,0.03411,0.03997,0.04566,0.04827
ZMB,PIGE,0.019946706578091607,0.016391563970948778,0.01283642136380594,0.009312102533332714,0.005771067941307269,0.0026997754470071793,3.777125678638263,3.8335949540352092,3.905558148832786,4.0073703049198235,4.096618158743804,4.030536892062913,0.005281,0.004276,0.003287,0.002324,0.001409,6.698e-4
