GID_0,GID_1,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,LD_2025,production_2020,production_2021,production_2022,production_2023,production_2024,production_2025,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
AFG,AFG.19_1,SOYB,0,0,0,0,0,0,0.002311359668381535,0.002308035565310996,0.0022880909468877605,0.0023024953935267644,0.0022991712904562246,0.002296972580947456,0,0,0,0,0,0
AFG,AFG.31_1,SOYB,2.1187206050215236e-5,1.760647441418419e-5,1.4025742778153151e-5,1.11306615314678e-5,8.921230674128145e-6,6.711799816788486e-6,0.009354967832836895,0.009341513900191395,0.0092607903043184,0.009319090679115566,0.009305636746470064,0.009296737717465768,0.002265,0.001885,0.001515,0.001194,9.587e-4,7.22e-4
AGO,AGO.10_1,SOYB,3.0103994352565606,2.7735656364237262,2.51157804416438,2.2470644009317318,1.9528843106276754,1.643616150241586,90.69480681746994,89.15618940511382,89.29237138105216,106.65198957698317,111.94875169374326,108.07608033673259,0.03319,0.03111,0.02813,0.02107,0.01744,0.01521
AGO,AGO.13_1,SOYB,0.01781424560513919,0.014746911723893776,0.012081804268308974,0.01019721646184366,0.008734530083186857,0.007606235280845829,1.1803678167977916,1.1603431368889963,1.1621155076262653,1.3880461352928903,1.4569820287056219,1.4065802825058658,0.01509,0.01271,0.0104,0.007346,0.005995,0.005408
AGO,AGO.14_1,SOYB,0.7831771314862402,0.7383718884155934,0.6861607730219469,0.6417479150490307,0.5886977023070452,0.5287840524168601,52.203967002428044,51.31833820577981,51.39672460548314,61.388927767666495,64.43774615612789,62.20863497736421,0.015,0.01439,0.01335,0.01045,0.009136,0.0085
AGO,AGO.15_1,SOYB,4.5313586962975885,4.410901243557238,4.285945295803913,4.102831635208656,4.075434342357078,3.7010108407413194,81.19254016878998,79.8158008404182,79.9380753381808,95.48018155367998,100.2185570075922,96.75266382090355,0.05581,0.05526,0.05362,0.04297,0.04067,0.03825
AGO,AGO.16_1,SOYB,0.02507844069847204,0.01750254601620366,0.011181557197508418,0.005719876925815856,0.0017793029321836766,2.909809634507886e-4,0.49092414705981297,0.4825957270838766,0.4833328698457219,0.5772991734872646,0.6059701472243,0.5850076693328181,0.05108,0.03627,0.02313,0.009908,0.002936,4.974e-4
AGO,AGO.17_1,SOYB,629.7854685367955,671.7970579129636,662.5552531950148,650.1329028759568,621.0811408353387,581.5792637265167,254.79045783453284,250.47343058867983,250.85916430600383,299.6067408101809,314.48306352397947,303.6063024700138,2.472,2.682,2.641,2.17,1.975,1.916
AGO,AGO.18_1,SOYB,0.13126239767206763,0.11184009666117328,0.09531780911287628,0.08218440388635709,0.07063592452535576,0.0642832925911132,2.0342044700147413,2.0018734126908866,2.006192377533746,2.3871002144092413,2.5043145924516974,2.4185761831834145,0.06453,0.05587,0.04751,0.03443,0.02821,0.02658
AGO,AGO.1_1,SOYB,8.98814487244058,8.73567974891803,8.394238530253212,8.17467069747774,7.5924371076957815,6.902853892645591,5.70584895168867,5.609050481551226,5.617618048007491,6.709757308906041,7.042990551599694,6.7993506059619495,1.575,1.557,1.494,1.218,1.078,1.015
AGO,AGO.2_1,SOYB,2.995749453874007,2.8120259852485643,2.5894947657371636,2.359276389454031,2.119162056346471,1.8409401580073315,415.62484190551953,408.5738580487414,409.19793581246245,488.75142758785046,513.02476797679,495.2775729940719,0.007208,0.006883,0.006328,0.004827,0.004131,0.003717
AGO,AGO.3_1,SOYB,20.84345050691471,20.311885436520086,19.41152619170195,18.06965607541966,16.48979341752536,14.606184190910415,770.0776505173648,757.013452868905,758.1697560769209,905.5679860671522,950.5420950526109,917.6597530036919,0.02707,0.02683,0.0256,0.01995,0.01735,0.01592
AGO,AGO.5_1,SOYB,0.02203364304473954,0.01900689194458449,0.016202654780334818,0.013162929330098615,0.010246247969223347,0.007223255390268084,1.1582668928494553,1.1386171502453342,1.140356335537935,1.362056692310521,1.4297018465858888,1.3802438105955877,0.01902,0.01669,0.01421,0.009664,0.007167,0.005233
AGO,AGO.6_1,SOYB,10.837669759934878,11.256690981722084,10.707240787756874,10.050964997433397,9.432944602856258,9.0762481921731,52.73466862690167,51.840036594138446,51.91921986411904,62.013003016382356,65.092815464575,62.84104330827207,0.2055,0.2171,0.2062,0.1621,0.1449,0.1444
AGO,AGO.7_1,SOYB,0.20940571821999668,0.19411002707097685,0.18160928803357143,0.16879008649328142,0.15620622363423683,0.14186203548674411,7.968476726837724,7.833293275082409,7.845258270035908,9.370480258318695,9.835855588352128,9.495601359230308,0.02628,0.02478,0.02315,0.01801,0.01588,0.01494
AGO,AGO.9_1,SOYB,34.284505632502466,34.240373674263225,33.6709181235611,32.523954284175964,30.630482705213335,28.146365419345358,2620.3029605290026,2575.8500982076553,2579.7845906801967,3081.3288416536625,3234.359890980413,3122.472864831786,0.01308,0.01329,0.01305,0.01056,0.00947,0.009014
ALB,ALB.10_1,SOYB,9.620064726142486e-4,8.88032478350065e-4,8.161555278870651e-4,7.44278577424065e-4,6.724016269610649e-4,6.005246764980649e-4,0.7392518516609815,0.6252629040125762,1.1499473248059713,0.8701715106512824,1.3631737092306353,1.1976763690636874,0.001301,0.00142,7.097e-4,8.553e-4,4.933e-4,5.014e-4
ALB,ALB.11_1,SOYB,0.004534147484853337,0.0058491360771843835,0.005733281750112194,0.0052867374331899,0.00488892506557952,0.0044596110040112,0.4911309122871436,0.4154009756986498,0.7639814191133346,0.5781089718101049,0.9056409475553406,0.7956907871672891,0.009232,0.01408,0.007504,0.009145,0.005398,0.005605
ALB,ALB.12_1,SOYB,0.0016926483470871216,0.0016829077516229516,0.001608822468547048,0.0017108544455328807,0.0017744120250659126,0.001704573498529627,0.48448961161877785,0.4097837304621409,0.7536505069625433,0.5702915133589741,0.893394449361429,0.784931086190583,0.003494,0.004107,0.002135,0.003,0.001986,0.002172
ALB,ALB.1_1,SOYB,0.0023397199040965074,0.0023987126790283512,0.00231204420836642,0.0021707758789223583,0.0020715325042544425,0.0019117693748457844,0.581141074813623,0.4915320201938353,0.903997227487858,0.684059709604879,1.0716188708354608,0.9415180101784049,0.004026,0.00488,0.002558,0.003173,0.001933,0.002031
ALB,ALB.2_1,SOYB,1.3217453548274312e-4,1.168150151744594e-4,1.0145549486617564e-4,8.885135788769267e-5,7.900260423901046e-5,6.915385059032823e-5,0.07586308340201178,0.06477184393811575,0.11638896471355104,0.0895873413565794,0.13698743432893776,0.12110042220696964,0.001742,0.001803,8.717e-4,9.918e-4,5.767e-4,5.71e-4
ALB,ALB.3_1,SOYB,0.011442911009349058,0.01186484228830906,0.01114008209196583,0.01033682714549871,0.00955696409709531,0.008752509566112109,1.0571831380430714,0.8941707720863167,1.6445071036225556,1.244407634825756,1.9494361175887205,1.7127630581674065,0.01082,0.01327,0.006774,0.008307,0.004902,0.00511
ALB,ALB.4_1,SOYB,0,0,0,0,0,0,0.003435812327584218,0.0029060272067775814,0.005344596954019895,0.004044286120745959,0.006335606768234662,0.005566426684004363,0,0,0,0,0,0
ALB,ALB.5_1,SOYB,0.004913388439970937,0.004605582634778256,0.0041749157017261515,0.0037468603233132987,0.003333225846752689,0.0029524734069628663,1.3976276550578677,1.182120442940101,2.1740874634233496,1.6451440266225377,2.5772127190318774,2.264323872103536,0.003516,0.003896,0.00192,0.002278,0.001293,0.001304
