GID_0,GID_1,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,LD_2025,production_2020,production_2021,production_2022,production_2023,production_2024,production_2025,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
AFG,AFG.19_1,RAPE,2.900787054549436e-4,2.1254973423142184e-4,1.5208690677431108e-4,9.162407931720026e-5,3.1161251860089454e-5,6.973785986505394e-7,0.002311359668381535,0.0020193776521535084,0.0014787433821417592,0.001585158117871234,0.001637311874491125,0.0015724901108697582,0.1255,0.1053,0.1028,0.0578,0.01903,4.435e-4
AFG,AFG.31_1,RAPE,1.613425718432021e-4,1.2419275079853347e-4,9.171728173341393e-5,6.734006549240176e-5,5.033554377374359e-5,3.509150993636478e-5,0.013313671650137731,0.011631824923735717,0.008517715401011193,0.009130675326555995,0.009431086379174489,0.009057706291062966,0.01212,0.01068,0.01077,0.007375,0.005337,0.003874
ALA,ALA.2_2,RAPE,0.5592760400868768,0.49822750731657506,0.48039327151061384,0.4172882535932622,0.3528867328822713,0.2911704232467117,2.5292307737736057,3.3492802116712816,4.613895598558084,3.2997033873781616,3.990527988183934,3.9009358938960608,0.2211,0.1488,0.1041,0.1265,0.08843,0.07464
ALB,ALB.2_1,RAPE,4.710536508185297e-4,3.9217818090024473e-4,3.133027109819598e-4,2.3963185401996515e-4,1.7116561001426084e-4,1.026993660085565e-4,0.015732533397567815,0.05300491117838283,0.02924772987333077,0.029775667235665253,0.04360762612882891,0.038777069655116646,0.02994,0.007399,0.01071,0.008048,0.003925,0.002648
ALB,ALB.7_1,RAPE,0,0,0,0,0,0,0.10530571945339587,0.10696201802095756,0.2163648970888481,0.14366210733377185,0.05788327625584012,0.09657606709264874,0,0,0,0,0,0
ARG,ARG.11_1,RAPE,0.009881245514069876,0.007692827841079451,0.005766575569763399,0.0040307207357645715,0.002584152381610287,0.0015047419824744293,0.40719221984204323,0.2237716240431084,0.662686114072145,0.48840774379097757,0.5655906696348144,0.560946742598034,0.02427,0.03438,0.008702,0.008253,0.004569,0.002683
ARG,ARG.14_1,RAPE,0.6488259063202132,0.628335527953347,0.5938245011305969,0.5351378844377612,0.48240857680227167,0.45918387462025806,29.382417131739672,27.63541170283902,22.21654119096565,32.826672134867124,41.27145575021148,36.67562484865619,0.02208,0.02274,0.02673,0.0163,0.01169,0.01252
ARG,ARG.16_1,RAPE,1.0816222344698442e-4,9.569437366237907e-5,8.322652387777373e-5,7.075867409316837e-5,5.829082430856302e-5,4.582297452395768e-5,0.6498800430300149,0.3571402044922281,1.0576490889134909,0.7795002705950529,0.902684459104433,0.8952727371818927,1.664e-4,2.679e-4,7.869e-5,9.077e-5,6.457e-5,5.118e-5
ARG,ARG.17_1,RAPE,0.08768661356247597,0.07762228763012376,0.06703031420101499,0.05648707640137884,0.046212365036557464,0.03643781576296857,0.046537108223660875,0.04257393551008632,0.032775590931040516,0.047060075011556436,0.05690211575457759,0.051910240319206206,1.884,1.823,2.045,1.2,0.8121,0.7019
ARG,ARG.19_1,RAPE,0.005435120015914951,0.004809857730067127,0.004184595444219313,0.0035593331583714887,0.0029340708725236644,0.00230880858667584,0.233177912303071,0.12814242901615527,0.37948604384317536,0.27968584000453545,0.32388450745621244,0.3212251707632268,0.02331,0.03754,0.01103,0.01273,0.009059,0.007188
