GID_0,GID_1,GID_2,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,LD_2025,production_2020,production_2021,production_2022,production_2023,production_2024,production_2025,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
ALB,ALB.2_1,ALB.2.2_1,CHIC,0.04782377932503714,0.04366518981851217,0.0395066003119872,0.03534801080546223,0.03118942129893727,0.02703083179241229,0.0334316339093935,0.03447659338223474,0.03430725339386225,0.03438694280015519,0.034472737443220554,0.03441008941295544,1.43,1.267,1.152,1.028,0.9048,0.7855
ARG,ARG.10_1,ARG.10.10_1,CHIC,68.94037659827448,59.89141214082463,50.8727721216676,42.109711627498534,34.0021886005642,26.316856294015988,0.17844059027623846,0.08536901950011513,0.1028945155997858,0.06644773202045345,0.11789650150776149,0.09804357266374474,386.3,701.6,494.4,633.7,288.4,268.4
ARG,ARG.10_1,ARG.10.3_1,CHIC,214.15706003904964,186.46598865059886,159.0814329444186,131.83845251349743,104.74972611733335,77.84935142312357,0.06877490053435781,0.03290308452660335,0.03965779347037121,0.02561040710169008,0.04543988647421989,0.03778813412096199,3114,5667,4011,5148,2305,2060
ARG,ARG.10_1,ARG.10.5_1,CHIC,1.0326554556486425,0.8706827886100962,0.7196052019221597,0.5777103097958568,0.4448097809008277,0.32078002291124524,0.007981401554155783,0.0038184385282528746,0.004602329803162476,0.0029721154295508745,0.005273347946825751,0.004385353814521652,129.4,228,156.4,194.4,84.35,73.15
ARG,ARG.10_1,ARG.10.9_1,CHIC,40.95594363485126,34.60877544073126,28.390446533805733,22.383965413158144,16.873103220409764,11.777196165762405,0.042976661759540485,0.020560767424723205,0.02478170906629537,0.016003655330386377,0.028394873947056913,0.023613379968894767,953,1683,1146,1399,594.2,498.8
ARG,ARG.11_1,ARG.11.18_1,CHIC,0,0,0,0,0,0,0.039997647411065804,0.019135556189923096,0.023063914713135066,0.01489432954971006,0.026426625752613696,0.021976570713282764,0,0,0,0,0,0
ARG,ARG.11_1,ARG.11.19_1,CHIC,0,0,0,0,0,0,0.010195187851455725,0.0048775516218080945,0.005878869341333089,0.0037964854812628517,0.006736006522060465,0.00560171113190849,0,0,0,0,0,0
ARG,ARG.11_1,ARG.11.6_1,CHIC,0,0,0,0,0,0,0.02243661545696706,0.01073405921543549,0.012937665558993117,0.008354950008978072,0.014823972863777408,0.012327721705460946,0,0,0,0,0,0
ARG,ARG.12_1,ARG.12.2_1,CHIC,0.15569436666207323,0.15139665791394652,0.14496349310845183,0.13354819694468362,0.1259090611642239,0.11786448187431907,0.37905108872038346,0.18134450090316312,0.2185729048591301,0.1411510975521982,0.25044076117244374,0.20826832562421335,0.4107,0.8349,0.6632,0.9461,0.5027,0.5659
ARG,ARG.16_1,ARG.16.1_1,CHIC,0.21398856814585276,0.19561351543254776,0.1772384627192428,0.15886341000593782,0.14048835729263287,0.12211330457932787,2.0971612235740054,1.0033176706769444,1.2092898140509902,0.7809411904096808,1.385603863865024,1.15227806909158,0.102,0.195,0.1466,0.2034,0.1014,0.106
