GID_0,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,production_2020,production_2021,production_2022,production_2023,production_2024,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AFG,SOYB,1.9907654595188443e-5,1.6525301860345468e-5,1.3142949125502486e-5,1.0415080838188768e-5,8.341696998404309e-6,0.010552184996635006,0.010537009275163333,0.01044595494633331,0.010511716406043887,0.010484838517126263,0.001887,0.001568,0.001258,9.908e-4,7.956e-4
AGO,SOYB,636.3411457871989,664.8314961664755,646.7037931666232,622.4524158578596,583.6791884975078,4349.595310302066,4275.815894116104,4282.353058746261,5114.859081112463,4855.801107366777,0.1463,0.1555,0.151,0.1217,0.1202
ALB,SOYB,0.027056098428760295,0.02770958298457138,0.02601049819888174,0.0238696585528147,0.021989308556381558,5.1775699435059614,4.380042715359632,8.0535392194195,6.0975861953658255,6.829426592986059,0.005226,0.006326,0.00323,0.003915,0.00322
ARG,SOYB,27182.718779112343,23595.64853252553,19989.518330859675,16527.629484326848,13443.74382216805,10741694.286943674,10182613.045099126,9659827.260508353,5540920.035859738,6922496.313579395,0.002531,0.002317,0.002069,0.002983,0.001942
ARM,SOYB,0.12809990082257217,0.11696077901191372,0.10582165720125523,0.09468253539059682,0.08354341357993837,0.01708483442672219,0.01281362582004164,0.01281362582004164,0.01281362582004164,0.012830710654468364,7.498,9.128,8.259,7.389,6.511
AUS,SOYB,12.500770465587431,11.66624624771032,10.79709288359592,9.959478175896669,9.317381909302794,2076.782952055134,4821.689865999275,6857.471850000211,6234.065318182011,6086.953644993764,0.006019,0.00242,0.001575,0.001598,0.001531
AUT,SOYB,4.175027683940427,3.676956818363609,3.185988710266088,2.7398296646345566,2.300249405490165,929.5061508461743,1076.741694619948,1122.6537057092214,1244.3043047119943,1176.5939024914862,0.004492,0.003415,0.002838,0.002202,0.001955
AZE,SOYB,0.43216109089951255,0.38668362019379887,0.33813617516856714,0.2930799557077158,0.24942594497954168,92.93646926234608,92.93767561596778,92.93858038118405,92.93761529828669,92.93791847505773,0.00465,0.004161,0.003638,0.003154,0.002684
BDI,SOYB,3.9778044792429896,3.582723878647809,3.1402426682245297,2.710680033648005,2.2842173893080857,1360.727980987963,1401.2548854181118,1434.1735423403,1406.96913982251,1419.0569123899961,0.002923,0.002557,0.00219,0.001927,0.00161
BEL,SOYB,0.008430422352047481,0.007302310055339403,0.0061741977586313255,0.0050460854619232475,0.00391797316521517,0.25649572591141145,0.24126957264935067,0.21471837443168756,0.30621050254181503,0.27904780630116033,0.03287,0.03027,0.02875,0.01648,0.01404
