GID_0,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,production_2020,production_2021,production_2022,production_2023,production_2024,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AFG,TROF,0.10958206600688165,0.09389065185059092,0.07977919810346591,0.0693200515818135,0.07685188220057564,1868.8880969930767,1868.8880969930767,1868.8880969930767,1868.8880969930767,1868.8880969930767,5.863e-5,5.024e-5,4.269e-5,3.709e-5,4.112e-5
AGO,TROF,1623.400855968176,1505.5210866699533,1364.9880479597548,1224.3342796264174,1072.7924523157824,417720.8129708154,417720.8129708154,417720.8129708154,417720.8129708154,417720.8129708154,0.003886,0.003604,0.003268,0.002931,0.002568
ALB,TROF,2.0427609465020153,1.9967845841235439,1.878777359281546,1.707329854089487,1.571918761060812,9415.058723340882,9415.058723340882,9415.058723340882,9415.058723340882,9415.058723340882,2.17e-4,2.121e-4,1.996e-4,1.813e-4,1.67e-4
ARE,TROF,0,0,0,0,0,9.177316322262477,9.177316322262477,9.177316322262477,9.177316322262477,9.177316322262477,0,0,0,0,0
ARG,TROF,1196.908645009701,1093.0525173101462,990.4315345986306,871.6526289585163,761.9183937233336,60753.53166382698,60753.53166382698,60753.53166382698,60753.53166382698,60753.53166382698,0.0197,0.01799,0.0163,0.01435,0.01254
ARM,TROF,0.07734194026815562,0.0683206617900084,0.05950327896604458,0.051757204725995785,0.04310956059733227,483.9564881163121,483.9564881163121,483.9564881163121,483.9564881163121,483.9564881163121,1.598e-4,1.412e-4,1.23e-4,1.069e-4,8.908e-5
ATG,TROF,10.179904040353483,9.306220906598684,8.55002953126688,7.7154085248642215,6.88145161385191,2715.8745360430626,2715.8745360430626,2715.8745360430626,2715.8745360430626,2715.8745360430626,0.003748,0.003427,0.003148,0.002841,0.002534
AUS,TROF,575.021770747513,580.1294075616278,554.496516840026,535.6631363725958,500.20374038804425,65151.79776543974,65151.79776543974,65151.79776543974,65151.79776543974,65151.79776543974,0.008826,0.008904,0.008511,0.008222,0.007678
AUT,TROF,0.007568639527136197,0.005924288189485797,0.0044041045682866285,0.0029964228236981204,0.0016967942446540131,10.713629836667867,10.713629836667867,10.713629836667867,10.713629836667867,10.713629836667867,7.064e-4,5.53e-4,4.111e-4,2.797e-4,1.584e-4
AZE,TROF,11.919011991068492,9.494149241418198,7.517185917479904,5.987549364589306,4.580871503043723,8602.883666737103,8602.883666737103,8602.883666737103,8602.883666737103,8602.883666737103,0.001385,0.001104,8.738e-4,6.96e-4,5.325e-4
BDI,TROF,0.2431965519380731,0.23317174900485724,0.21400485184521686,0.1959399807366654,0.16980787951816662,585.808402580472,585.808402580472,585.808402580472,585.808402580472,585.808402580472,4.151e-4,3.98e-4,3.653e-4,3.345e-4,2.899e-4
BEN,TROF,43.39728090593975,37.22505705787919,31.855888714766625,27.042604044728137,22.479689354498884,291949.73826899444,291949.73826899444,291949.73826899444,291949.73826899444,291949.73826899444,1.486e-4,1.275e-4,1.091e-4,9.263e-5,7.7e-5
BFA,TROF,4.853544296487228,4.276053108353681,3.709569754415278,3.143987874240968,2.5692553865325323,5749.718388593814,5749.718388593814,5749.718388593814,5749.718388593814,5749.718388593814,8.441e-4,7.437e-4,6.452e-4,5.468e-4,4.468e-4
BGD,TROF,473.681387793435,445.2581518976139,409.99221178735723,373.02807249796564,328.86437674307285,101522.01516242711,101522.01516242711,101522.01516242711,101522.01516242711,101522.01516242711,0.004666,0.004386,0.004038,0.003674,0.003239
BGR,TROF,0.21979811280280276,0.17853750959741405,0.14934446368842355,0.13331050602308525,0.11139905741648536,1914.978523007252,1914.978523007252,1914.978523007252,1914.978523007252,1914.978523007252,1.148e-4,9.323e-5,7.799e-5,6.961e-5,5.817e-5
BHR,TROF,0,0,0,0,0,121.19678309281558,121.19678309281558,121.19678309281558,121.19678309281558,121.19678309281558,0,0,0,0,0
BHS,TROF,0.00634028660838741,0.00583306367971642,0.00532584075104543,0.00481861782237443,0.00431139489370344,37.25442457265961,37.25442457265961,37.25442457265961,37.25442457265961,37.25442457265961,1.702e-4,1.566e-4,1.43e-4,1.293e-4,1.157e-4
BIH,TROF,0.184452986197373,0.18168908360138555,0.1683287299963721,0.1544913757537138,0.1400306059992605,375.58123822783415,375.58123822783415,375.58123822783415,375.58123822783415,375.58123822783415,4.911e-4,4.838e-4,4.482e-4,4.113e-4,3.728e-4
BLR,TROF,1.6467070407202825e-4,1.0316798435086404e-4,4.166526462969987e-5,8.185428576838329e-6,2.728476192279443e-6,0.2473337191820328,0.2473337191820328,0.2473337191820328,0.2473337191820328,0.2473337191820328,6.658e-4,4.171e-4,1.685e-4,3.309e-5,1.103e-5
BLZ,TROF,943.0130429719142,865.7094494343044,784.0490032522636,757.8470156210411,907.6544594816429,6989.078356439141,6989.078356439141,6989.078356439141,6989.078356439141,6989.078356439141,0.1349,0.1239,0.1122,0.1084,0.1299
BOL,TROF,2385.3968037856175,2230.155776027136,2097.898242835333,1962.2872206592874,1856.6869693135204,134380.40344098874,134380.40344098874,134380.40344098874,134380.40344098874,134380.40344098874,0.01775,0.0166,0.01561,0.0146,0.01382
BRA,TROF,83087.74553292093,80725.15548049392,77872.20585663448,76536.79839213347,78792.40321448976,6695308.621264364,6695308.621264364,6695308.621264364,6695308.621264364,6695308.621264364,0.01241,0.01206,0.01163,0.01143,0.01177
BRB,TROF,0.917499987140241,0.7968545035476354,0.6744284553201845,0.5532637148199071,0.4332972033740436,604.8179287887385,604.8179287887385,604.8179287887385,604.8179287887385,604.8179287887385,0.001517,0.001318,0.001115,9.148e-4,7.164e-4
BRN,TROF,5.483109359944801,4.8936976335537,4.349438230516105,3.7847998732457135,3.896713343707492,993.7064518772063,993.7064518772063,993.7064518772063,993.7064518772063,993.7064518772063,0.005518,0.004925,0.004377,0.003809,0.003921
BTN,TROF,2.2078281369931156,2.096098542434187,1.9531534476621757,1.806894866033169,1.6298568692795572,336.90443598485405,336.90443598485405,336.90443598485405,336.90443598485405,336.90443598485405,0.006553,0.006222,0.005797,0.005363,0.004838
BWA,TROF,0.10967502697914236,0.09627438348237054,0.08349200685406842,0.07085754355694263,0.05836520536855487,199.58306890074388,199.58306890074388,199.58306890074388,199.58306890074388,199.58306890074388,5.495e-4,4.824e-4,4.183e-4,3.55e-4,2.924e-4
CAF,TROF,64.56124723013592,63.34247933336501,59.23291007415929,56.15484437325362,51.198134231707016,4506.355632907554,4506.355632907554,4506.355632907554,4506.355632907554,4506.355632907554,0.01433,0.01406,0.01314,0.01246,0.01136
CAN,TROF,50.75911988892012,44.43339082436281,37.939785920986864,31.394015791248393,24.77932715864307,4374.49485264953,4374.49485264953,4374.49485264953,4374.49485264953,4374.49485264953,0.0116,0.01016,0.008673,0.007177,0.005665
CHE,TROF,0.5448766860987964,0.5050819030012935,0.46529672465970445,0.4255118045281086,0.3857263370428625,0.10551480572405725,0.10551480572405725,0.10551480572405725,0.10551480572405725,0.10551480572405725,5.164,4.787,4.41,4.033,3.656
CHL,TROF,312.8346857366648,299.87726061964,278.38638924937516,258.98225632761756,238.05422201679932,88337.19550225437,88337.19550225437,88337.19550225437,88337.19550225437,88337.19550225437,0.003541,0.003395,0.003151,0.002932,0.002695
CHN,TROF,5264.559456714726,4816.0388716949665,4354.435868616941,3922.9180149053036,3445.3145840851885,7889689.920048679,7889689.920048679,7889689.920048679,7889689.920048679,7889689.920048679,6.673e-4,6.104e-4,5.519e-4,4.972e-4,4.367e-4
CIV,TROF,1387.0903374668178,1277.5155901261205,1167.2480526237491,1060.1026142549767,944.4296216706103,259432.26391088654,259432.26391088654,259432.26391088654,259432.26391088654,259432.26391088654,0.005347,0.004924,0.004499,0.004086,0.00364
CMR,TROF,280.67240014526135,241.53888021328027,204.79943959448335,168.35514124083363,132.96003207848946,296094.57334366697,296094.57334366697,296094.57334366697,296094.57334366697,296094.57334366697,9.479e-4,8.157e-4,6.917e-4,5.686e-4,4.49e-4
COD,TROF,521.219495434663,471.30669396640303,422.821012562941,377.13531652804147,335.1994611764214,70168.05615735862,70168.05615735862,70168.05615735862,70168.05615735862,70168.05615735862,0.007428,0.006717,0.006026,0.005375,0.004777
COG,TROF,305.79999712470755,291.197989140045,271.0239769253444,251.71182801283234,243.4734940710532,25508.479022859923,25508.479022859923,25508.479022859923,25508.479022859923,25508.479022859923,0.01199,0.01142,0.01062,0.009868,0.009545
COL,TROF,12199.403136116993,11612.43741885043,11063.009896367395,10362.340513043335,9636.38681024501,2455383.914708021,2455383.914708021,2455383.914708021,2455383.914708021,2455383.914708021,0.004968,0.004729,0.004506,0.00422,0.003925
CRI,TROF,2697.9920294976614,2534.6115901761177,2358.9034912160837,2198.692115631569,2065.2227591162423,2773269.229725712,2773269.229725712,2773269.229725712,2773269.229725712,2773269.229725712,9.729e-4,9.139e-4,8.506e-4,7.928e-4,7.447e-4
CUB,TROF,496.1497070576233,436.4981990649083,378.94858090219964,346.8853427250245,301.33737348941276,257140.6796721612,257140.6796721612,257140.6796721612,257140.6796721612,257140.6796721612,0.001929,0.001698,0.001474,0.001349,0.001172
CYP,TROF,0.003293551930240645,0.0023796301216918434,0.0019439184226940505,0.001631214733714908,0.0013185110447357655,349.1667423991679,349.1667423991679,349.1667423991679,349.1667423991679,349.1667423991679,9.433e-6,6.815e-6,5.567e-6,4.672e-6,3.776e-6
CZE,TROF,6.975334691393777e-5,6.585808410789458e-5,6.196282130185138e-5,5.8067558495808206e-5,5.4172295689765014e-5,0.2044621579039526,0.2044621579039526,0.2044621579039526,0.2044621579039526,0.2044621579039526,3.412e-4,3.221e-4,3.031e-4,2.84e-4,2.65e-4
DEU,TROF,0.0037352497618623453,0.00318645037699143,0.00269440126254599,0.002203876080307337,0.0017141258402390447,1.9592963724110677,1.9592963724110677,1.9592963724110677,1.9592963724110677,1.9592963724110677,0.001906,0.001626,0.001375,0.001125,8.749e-4
DMA,TROF,17.991036755832827,16.477058170536885,14.992970336761202,13.543563329998467,12.172617991103435,305.2338843075977,305.2338843075977,305.2338843075977,305.2338843075977,305.2338843075977,0.05894,0.05398,0.04912,0.04437,0.03988
DOM,TROF,2654.6447067364584,2472.984565628011,2255.458535977783,2202.6551085676647,2001.2846319700823,2265781.4397120257,2265781.4397120257,2265781.4397120257,2265781.4397120257,2265781.4397120257,0.001172,0.001091,9.954e-4,9.721e-4,8.833e-4
DZA,TROF,61.92350660142408,61.696920932831816,64.82786720810445,63.10317143440037,61.66782675803924,362922.3559072348,362922.3559072348,362922.3559072348,362922.3559072348,362922.3559072348,1.706e-4,1.7e-4,1.786e-4,1.739e-4,1.699e-4
ECU,TROF,2294.9807271086706,2011.220379925386,1758.0485993688421,1517.5545496681723,1293.2780745160103,313915.1273691678,313915.1273691678,313915.1273691678,313915.1273691678,313915.1273691678,0.007311,0.006407,0.0056,0.004834,0.00412
EGY,TROF,5.291413286178941,4.54259593380674,3.9081905620129005,5.9638997407170855,6.291264007257201,525486.9980780699,525486.9980780699,525486.9980780699,525486.9980780699,525486.9980780699,1.007e-5,8.645e-6,7.437e-6,1.135e-5,1.197e-5
ESP,TROF,175.82689671823763,145.65265839184673,119.83972834520988,95.75471430940482,76.44753509017494,789102.0691547276,789102.0691547276,789102.0691547276,789102.0691547276,789102.0691547276,2.228e-4,1.846e-4,1.519e-4,1.213e-4,9.688e-5
ETH,TROF,102.72678013484145,97.43495845370676,91.34467350449621,84.6387496027705,75.99171496637727,112424.04398083739,112424.04398083739,112424.04398083739,112424.04398083739,112424.04398083739,9.137e-4,8.667e-4,8.125e-4,7.529e-4,6.759e-4
FJI,TROF,2.8394485306963606,2.673008559249567,2.4754988967486207,2.285809864185364,2.1009042753594906,1843.630842506598,1843.630842506598,1843.630842506598,1843.630842506598,1843.630842506598,0.00154,0.00145,0.001343,0.00124,0.00114
FRA,TROF,38.039203003967806,31.747855159443247,25.83557838029142,20.234631382605524,15.301373993611902,6494.092484389038,6494.092484389038,6494.092484389038,6494.092484389038,6494.092484389038,0.005858,0.004889,0.003978,0.003116,0.002356
GAB,TROF,21.356795208545677,19.6853609588442,18.61594323603675,16.974261920811735,15.413996277795519,321.10977272406905,321.10977272406905,321.10977272406905,321.10977272406905,321.10977272406905,0.06651,0.0613,0.05797,0.05286,0.048
GEO,TROF,4.650059483981571,3.9514312183529143,3.4546330900325395,3.0993725671192682,2.5961362462455932,1281.645914239165,1281.645914239165,1281.645914239165,1281.645914239165,1281.645914239165,0.003628,0.003083,0.002695,0.002418,0.002026
GHA,TROF,704.984961595792,663.1496914601227,623.4500388005245,578.4754521999089,525.3148431228126,454884.73382625025,454884.73382625025,454884.73382625025,454884.73382625025,454884.73382625025,0.00155,0.001458,0.001371,0.001272,0.001155
GIN,TROF,1420.085672114039,1405.9539028492518,1349.359303969068,1277.398441312119,1174.3161063975908,36580.1686748188,36580.1686748188,36580.1686748188,36580.1686748188,36580.1686748188,0.03882,0.03843,0.03689,0.03492,0.0321
GLP,TROF,9.446684273424195,8.397522997187503,7.661776956602842,6.671068870917362,5.729392252612431,12414.916694924426,12414.916694924426,12414.916694924426,12414.916694924426,12414.916694924426,7.609e-4,6.764e-4,6.171e-4,5.373e-4,4.615e-4
GMB,TROF,0.35525318220149527,0.3261698549897814,0.29400744966976977,0.26070191224975026,0.22639467839345936,3790.5246795476332,3790.5246795476332,3790.5246795476332,3790.5246795476332,3790.5246795476332,9.372e-5,8.605e-5,7.756e-5,6.878e-5,5.973e-5
GNB,TROF,34.30114438922906,30.89476260281959,27.443977114517008,23.934069991047522,20.378432541270275,7089.397599905329,7089.397599905329,7089.397599905329,7089.397599905329,7089.397599905329,0.004838,0.004358,0.003871,0.003376,0.002874
GNQ,TROF,0.0036112205910778863,0.00309292241716318,0.002608425830066997,0.0021517199634062544,0.0017070385986271484,0.08910419866840784,0.08910419866840784,0.08910419866840784,0.08910419866840784,0.08910419866840784,0.04053,0.03471,0.02927,0.02415,0.01916
GRC,TROF,17.492979022142233,16.14847224560623,14.375062725386991,12.659258669076488,11.318912090835855,81796.25896957351,81796.25896957351,81796.25896957351,81796.25896957351,81796.25896957351,2.139e-4,1.974e-4,1.757e-4,1.548e-4,1.384e-4
GRD,TROF,7.731291361693479,6.076447339091526,4.550093152646579,3.0310575457458664,2.0692949618677643,3291.114602367105,3291.114602367105,3291.114602367105,3291.114602367105,3291.114602367105,0.002349,0.001846,0.001383,9.21e-4,6.288e-4
GTM,TROF,7263.319978630756,6716.726347240037,6149.726577732009,5863.777535050923,6383.974134457079,1226907.8921953232,1226907.8921953232,1226907.8921953232,1226907.8921953232,1226907.8921953232,0.00592,0.005475,0.005012,0.004779,0.005203
GUF,TROF,797.9320930508704,763.8348125292498,743.4485726709755,720.4089663553718,690.6992763733095,69108.97811773066,69108.97811773066,69108.97811773066,69108.97811773066,69108.97811773066,0.01155,0.01105,0.01076,0.01042,0.009994
GUY,TROF,174.23486935249707,168.28880258354812,161.78060550950016,201.68740534282617,246.14226440637304,65389.76279456357,65389.76279456357,65389.76279456357,65389.76279456357,65389.76279456357,0.002665,0.002574,0.002474,0.003084,0.003764
HND,TROF,1921.5620684346811,1670.8159944654715,1451.41762449963,1313.9821916417488,1200.4499864286463,329784.1640708028,329784.1640708028,329784.1640708028,329784.1640708028,329784.1640708028,0.005827,0.005066,0.004401,0.003984,0.00364
HRV,TROF,2.116915194895075,1.7989013974798536,1.84088194759033,1.666723201037762,1.458249261725822,259.8747780965494,259.8747780965494,259.8747780965494,259.8747780965494,259.8747780965494,0.008146,0.006922,0.007084,0.006414,0.005611
HTI,TROF,275.1305136198441,244.32732005955864,215.58010553111686,190.34695545698412,163.97401224030213,237126.86436052716,237126.86436052716,237126.86436052716,237126.86436052716,237126.86436052716,0.00116,0.00103,9.091e-4,8.027e-4,6.915e-4
HUN,TROF,0.09351595301462608,0.07569951422478631,0.06225357479172853,0.05036026975599723,0.040403712004685496,1769.8569739029447,1769.8569739029447,1769.8569739029447,1769.8569739029447,1769.8569739029447,5.284e-5,4.277e-5,3.517e-5,2.845e-5,2.283e-5
IDN,TROF,28081.86635277297,25986.301314668683,23713.85689339883,21665.703403400003,19352.06995856008,5077030.495902471,5077030.495902471,5077030.495902471,5077030.495902471,5077030.495902471,0.005531,0.005118,0.004671,0.004267,0.003812
IND,TROF,7636.191698170571,7353.254170348187,6890.454311425484,6362.99092913981,5760.191781601465,1775713.629503357,1775713.629503357,1775713.629503357,1775713.629503357,1775713.629503357,0.0043,0.004141,0.00388,0.003583,0.003244
IRN,TROF,2.013682719124299,1.6888038695747634,1.4678857973625394,1.3087960733177624,1.1569337056898128,12390.886993404234,12390.886993404234,12390.886993404234,12390.886993404234,12390.886993404234,1.625e-4,1.363e-4,1.185e-4,1.056e-4,9.337e-5
IRQ,TROF,0.09149395065089058,0.07683303834449488,0.06508819715287949,0.05423329237200853,0.04339048862986827,464.10370203577673,464.10370203577673,464.10370203577673,464.10370203577673,464.10370203577673,1.971e-4,1.656e-4,1.402e-4,1.169e-4,9.349e-5
ISR,TROF,1.8456072089588715,1.5878935729408694,1.3847888682780167,1.2950769506895439,1.1188526823462805,54033.839226850534,54033.839226850534,54033.839226850534,54033.839226850534,54033.839226850534,3.416e-5,2.939e-5,2.563e-5,2.397e-5,2.071e-5
ITA,TROF,73.13017092915094,64.14256459442421,57.66171786232217,49.15616054461243,40.935443029304665,166427.95326842787,166427.95326842787,166427.95326842787,166427.95326842787,166427.95326842787,4.394e-4,3.854e-4,3.465e-4,2.954e-4,2.46e-4
JAM,TROF,334.4177828152656,288.7985760417387,243.75219194016745,204.88487614664328,166.6752496837229,66782.37866153054,66782.37866153054,66782.37866153054,66782.37866153054,66782.37866153054,0.005008,0.004324,0.00365,0.003068,0.002496
JOR,TROF,6.968869174082386e-5,6.235303997863187e-5,5.501738821643989e-5,4.76817364542479e-5,4.034608469205592e-5,2443.0075825961176,2443.0075825961176,2443.0075825961176,2443.0075825961176,2443.0075825961176,2.853e-8,2.552e-8,2.252e-8,1.952e-8,1.651e-8
JPN,TROF,51.66906443671923,44.96318273968687,38.79468311272955,32.93121255630541,27.356524293607194,14708.64399205845,14708.64399205845,14708.64399205845,14708.64399205845,14708.64399205845,0.003513,0.003057,0.002638,0.002239,0.0018600000000000001
KAZ,TROF,28.272598928117013,25.37570526589884,22.56382013528966,19.775801984284616,17.01753293696578,15773.814306612301,15773.814306612301,15773.814306612301,15773.814306612301,15773.814306612301,0.001792,0.001609,0.00143,0.001254,0.001079
KEN,TROF,87.06048020385045,78.86408620532129,70.35913563510975,62.066582250349995,54.89784184850395,365590.6233100918,365590.6233100918,365590.6233100918,365590.6233100918,365590.6233100918,2.381e-4,2.157e-4,1.925e-4,1.698e-4,1.502e-4
KGZ,TROF,1.0740184517968159,0.8527687939496428,0.6782588816468933,0.5871279722472855,0.45419964322118805,3231.86437051728,3231.86437051728,3231.86437051728,3231.86437051728,3231.86437051728,3.323e-4,2.639e-4,2.099e-4,1.817e-4,1.405e-4
KHM,TROF,54.70915803257746,47.553527519962344,39.91542456157387,33.55365420278806,28.428662140987328,10381.807711756794,10381.807711756794,10381.807711756794,10381.807711756794,10381.807711756794,0.00527,0.00458,0.003845,0.003232,0.002738
KNA,TROF,0.4601500580130025,0.38493339093675866,0.3334405901349597,0.28485009775550535,0.2356029449052573,468.1343450346021,468.1343450346021,468.1343450346021,468.1343450346021,468.1343450346021,9.829e-4,8.223e-4,7.123e-4,6.085e-4,5.033e-4
