GID_0,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,production_2020,production_2021,production_2022,production_2023,production_2024,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024
AGO,SWPO,626.2977519441828,564.8540233825819,500.4739638493315,437.9281418912537,375.8406706585854,49462.64411113507,50553.31999133906,52943.222692080104,56476.7377832824,55147.83440386425,0.01266,0.01117,0.009453,0.007754,0.006815
ARG,SWPO,215.53150306524608,175.21503972431708,137.0398870107787,103.47333927615612,78.53597151189933,29762.170134322365,29200.083804234786,28685.043108501202,27074.54259968238,27625.44355651729,0.007242,0.006,0.004777,0.003822,0.002843
ATG,SWPO,0.09453878210816662,0.0785680574085628,0.06377364959305273,0.049695939590593936,0.03692560856018999,31.443824539338326,55.945681512040494,65.52748878928587,134.46064109601295,113.7263264185553,0.003007,0.001404,9.732e-4,3.696e-4,3.247e-4
AUS,SWPO,61.76201517369776,63.31061530787362,61.81402451696835,65.16466713743768,62.406717096589254,3289.336101716039,3382.780921710365,3475.278015197535,3565.4944834001053,3512.5373929142684,0.01878,0.01872,0.01779,0.01828,0.01777
BDI,SWPO,33.372644532109774,29.60721961618807,25.86943775996854,22.158547733938306,18.448110952463214,170582.08156369385,184400.46393117448,180393.9854458558,165872.1232209726,170995.37679250076,1.956e-4,1.606e-4,1.434e-4,1.336e-4,1.079e-4
BEN,SWPO,17.51670420710393,15.262161962292534,13.104596796605158,10.976395150074985,8.848156793068844,33051.84183439705,31326.14162420919,32875.25586236011,44810.98944023053,41097.544575829015,5.3e-4,4.872e-4,3.986e-4,2.449e-4,2.153e-4
BFA,SWPO,2.0081095291429603,1.7912398292367058,1.5721187160933112,1.3500963835145723,1.123652472912592,8559.89466491049,7784.908271626622,7824.572118772012,7453.9824814661515,7649.305917117057,2.346e-4,2.301e-4,2.009e-4,1.811e-4,1.469e-4
BGD,SWPO,57.18804663097605,48.654203684243704,40.64033831345336,33.08317919206639,25.72627839013596,10101.644519371099,11484.579448098048,12462.523191264356,12473.415956168506,12222.791360115476,0.005661,0.004236,0.003261,0.002652,0.002105
BHS,SWPO,0.00162678406399414,0.0014966413388746,0.00136649861375507,0.00123635588863554,0.00110621316351601,7.797268113396877,7.801887113514827,7.788206075070229,7.795772437168206,7.792697473477032,2.086e-4,1.918e-4,1.755e-4,1.586e-4,1.42e-4
BLZ,SWPO,4.989921982912958,4.855685394427004,4.575956099693502,4.4833468548023445,6.8815743441589365,96.38382369930102,177.15628564796094,163.71091383727202,148.82067929975173,159.24369267753633,0.05177,0.02741,0.02795,0.03013,0.04321
BOL,SWPO,78.63273944000382,67.3144213036411,57.02449997224893,51.09277346834692,46.802293487038334,3154.411866968704,3154.4172488466124,3153.578428421605,3153.6644261520214,3153.7275776464166,0.02493,0.02134,0.01808,0.0162,0.01484
BRA,SWPO,2099.4042289853173,2058.6429246674934,1994.983044950118,2223.0710416370152,2296.146962776725,466797.2578669423,466178.6165797618,466374.85669690877,508591.0702167314,495649.0319281845,0.004497,0.004416,0.004278,0.004371,0.004633
BRB,SWPO,0.016655495489547565,0.014750722387793661,0.012421918920590509,0.010421596104690798,0.008742180966682861,368.2082485011035,331.900870918109,604.489074201618,663.466574870184,617.4403195705464,4.523e-5,4.444e-5,2.055e-5,1.571e-5,1.416e-5
BRN,SWPO,0.014013225114326068,0.0119502482528167,0.010159382802826949,0.008566124942162892,0.007141200285881011,1.5473659886292233,1.5596876664717745,1.5389721818893192,1.5486573435122855,1.5456539031510719,0.009056,0.007662,0.006601,0.005531,0.00462
BTN,SWPO,0.6037839824165435,0.5393064817058542,0.473919154469964,0.4091420921268414,0.34133241512240453,7.357953496744247,6.483855237510403,5.166481336563263,5.804691292996745,5.604346150908217,0.08206,0.08318,0.09173,0.07048,0.0609
BWA,SWPO,0.04755447206455206,0.0447345035430832,0.040980308693468345,0.03723390116406191,0.03328195815478322,7.117736335046305,57.26884548342933,58.58159058921192,56.4419184750888,57.27710771675598,0.006681,7.811e-4,6.995e-4,6.597e-4,5.811e-4
CAF,SWPO,0.6654991267532072,0.614854041183897,0.5558976100755028,0.500876361186226,0.452168892493249,149.72708103169944,153.76521144731387,160.024745772488,165.4782377144933,162.45071075336236,0.004445,0.003999,0.003474,0.003027,0.002783
CHL,SWPO,11.208186765607733,10.24111592445391,9.287984472606292,8.475232310584069,7.470250485209195,4589.980807791535,4612.078063580654,4622.0383191751525,4608.033396272713,4612.6626264441065,0.002442,0.00222,0.002009,0.001839,0.00162
CHN,SWPO,1866.3032602993924,1648.5155191348063,1440.2463093404956,1260.0059008148958,1076.6331334470792,5090124.157996,5089883.9981921045,5043711.541657316,5074511.560024537,5061965.336931801,3.667e-4,3.239e-4,2.856e-4,2.483e-4,2.127e-4
CIV,SWPO,113.29076183957282,98.93784851091569,86.23786534127265,74.875385301774,63.74482410867603,46409.67188619786,46413.47769464982,46422.750500945665,46447.40873650457,46437.07881207752,0.002441,0.002132,0.001858,0.001612,0.001373
CMR,SWPO,250.48076264124023,251.60068235325804,241.39361769148482,231.65336473978732,210.9809055130846,52794.329195241924,54687.39454915635,59092.19247495976,61913.58091854478,60194.61827847488,0.004744,0.004601,0.004085,0.003742,0.003505
COD,SWPO,1665.3986005939098,1607.2864816196102,1521.100478241435,1428.6376859606464,1325.9817974733426,213456.87334074196,219940.44357874614,226423.43057000282,233281.03670464273,229647.2161597966,0.007802,0.007308,0.006718,0.006124,0.005774
COG,SWPO,31.110856669116902,28.935768182817352,26.496759437189727,23.903564884342064,21.953075585818624,3326.650694092788,3358.3114872423894,3339.759207526499,3346.2587932344823,3347.7889695367826,0.009352,0.008616,0.007934,0.007143,0.006557
COL,SWPO,0.289015374390554,0.2622595005349784,0.23392977575377313,0.20768135064734036,0.18027457159860288,12.92729173385303,12.92729173385303,12.92729173385303,12.92729173385303,12.92729173385303,0.02236,0.02029,0.0181,0.01607,0.01395
CRI,SWPO,17.61242847286587,16.929936617537713,16.178268159768987,15.658782921650028,14.849390178359256,838.9420909935203,1372.8143307166697,1208.2596529414316,892.4818498914703,1103.804061274293,0.02099,0.01233,0.01339,0.01755,0.01345
CUB,SWPO,54.42454684217211,46.69855524225817,39.5075429346057,33.5787668222888,27.64517224601032,76843.3468897699,80882.26675744682,67828.73972965554,71015.86445583293,70246.94633585177,7.083e-4,5.774e-4,5.825e-4,4.728e-4,3.935e-4
DMA,SWPO,0.8070466734275106,0.7217998047681782,0.6400362015086895,0.5639540035031018,0.5011517414458884,246.5254925700476,254.59372347462096,253.33968257139003,252.0845771173074,253.02954590723135,0.003274,0.002835,0.002526,0.002237,0.001981
DOM,SWPO,12.237363977820097,11.056233910292544,9.766899730963212,8.824461197714157,7.524769485680832,11288.55466302929,11470.027092200598,12295.35636837836,14679.52588863866,13915.066152940453,0.001084,9.639e-4,7.944e-4,6.011e-4,5.408e-4
DZA,SWPO,0,0,0,0,0,0.014471533655660443,0.018035854865601036,0.02280776031060347,0.024447737610477777,0.02336815340889948,0,0,0,0,0
ECU,SWPO,8.593426713861247,6.8315285392243466,5.389747469191134,4.107370731523538,2.9621476885495195,1951.5408037711813,1983.5973465915056,1977.6600840303547,1970.932744797681,1975.887395079964,0.004403,0.003444,0.002725,0.002084,0.001499
EGY,SWPO,2.2874324246073963,2.130636241046905,1.9536692504557829,1.8332589683410367,1.6651668275647613,84025.08907926381,77682.6210115681,50391.80474282419,66966.26341412998,60861.07610957464,2.722e-5,2.743e-5,3.877e-5,2.738e-5,2.736e-5
ETH,SWPO,27.001618420850722,24.127520690493444,21.418688668386558,18.80733947295223,15.998734529479004,252565.5039659343,144348.89482896504,155953.29423386307,204578.19771404998,176766.25672403103,1.069e-4,1.671e-4,1.373e-4,9.193e-5,9.051e-5
FJI,SWPO,2.5452882110032333,2.3362468114811117,2.1152900090569178,2.09751878872293,1.8688591239093464,853.0715297971026,857.3034561303848,971.9345199798196,1134.9412841661265,1077.2851336043746,0.002984,0.002725,0.002176,0.001848,0.001735
GAB,SWPO,86.08172499501376,81.93938902585789,81.96208734509705,76.0451030719424,69.35093623331133,403.34459099477886,404.48967759940524,396.95338576625153,401.77578639570953,399.81638990590335,0.2134,0.2026,0.2065,0.1893,0.1735
GHA,SWPO,603.9712671143814,594.704595720386,577.800477595549,546.1484879328241,502.40003389880354,53192.33944758016,52857.307034189806,52920.86451033195,52980.00745504506,52933.644975340205,0.01135,0.01125,0.01092,0.01031,0.009491
GIN,SWPO,750.3236633585509,748.6019439937306,723.3852779308604,689.3692518311628,633.2361452181121,81034.09364705952,88507.90008462864,96642.53536334138,94509.55659005429,94609.27484776286,0.009259,0.008458,0.007485,0.007294,0.006693
GMB,SWPO,0.0013783524236067241,0.0011671449643586964,9.749241093366923e-4,8.056357519665214e-4,6.406336048769682e-4,1.0216915185516005,1.225961504540854,1.259323324995063,1.3127628127678104,1.2757402556997826,0.001349,9.52e-4,7.742e-4,6.137e-4,5.022e-4
GNB,SWPO,164.64959375906832,166.77862623523112,162.01281567661053,154.03141335163977,141.92452147430257,20719.08590838007,26356.805118903318,23943.079246668927,23370.273341960896,24276.428242084563,0.007947,0.006328,0.006767,0.006591,0.005846
GNQ,SWPO,61.52876422851304,58.125963789614815,53.019432049264736,48.750314410030285,43.55829050569173,4222.656652438716,4236.342779224553,4241.974934980725,4234.427816715316,4237.093306808658,0.01457,0.01372,0.0125,0.01151,0.01028
GRD,SWPO,1.9119414538285788,2.2858949163773152,2.275337994094408,2.081196511270893,2.2175282523149935,638.8544266815534,472.43433886015345,335.3240575505821,237.95588676552416,303.97183774204785,0.002993,0.004839,0.006785,0.008746,0.007295
GTM,SWPO,0.5086845511829828,0.4816383123869172,0.44932630961041614,0.4329835822238022,0.6543370291470433,126.64392892454333,189.56875818357443,211.89758221763208,178.72005855671404,190.11625091485703,0.004017,0.002541,0.00212,0.002423,0.003442
GUY,SWPO,2.5127461009323957,2.0550621504082556,1.6905877967287504,1.507643602593513,1.3539820957738866,3513.020427280903,3497.7746778523265,3553.8702087811016,3689.5798933486044,3649.0670558284714,7.153e-4,5.875e-4,4.757e-4,4.086e-4,3.71e-4
HND,SWPO,48.27317435642459,45.01688322250528,40.580303096455005,37.16324740787976,33.530860501604145,11520.667237241352,12404.14877210965,13373.67503159034,14797.289175438123,14076.78378939269,0.00419,0.003629,0.003034,0.002511,0.002382
HTI,SWPO,24.819822935395752,21.440783910348735,18.185492118949753,15.03693350306017,11.958177241450235,11679.018468040667,9194.77759377198,12625.71251557467,1727.8926623211169,4601.235538994989,0.002125,0.002332,0.00144,0.008702,0.002599
IDN,SWPO,106.98811444274541,93.49818902437438,80.2208593443576,67.19855892226839,54.021005657678,8707.9339704386,8384.957901132339,10880.696197943074,8457.152435926577,9345.889358243303,0.01229,0.01115,0.007373,0.007946,0.00578
IND,SWPO,234.828308993885,220.54975272941368,204.13548747951225,187.28462862703822,168.00190850691408,31307.312040428995,30907.26430878197,32675.226700306528,35468.71509666996,34411.59520354474,0.007501,0.007136,0.006247,0.00528,0.004882
ISR,SWPO,0.41363796093565297,0.39914472992478195,0.3876080368950376,0.3836040821580683,0.35151064472962584,7709.949737290159,8423.74229366995,6870.14084056589,6233.08323428872,6636.066763541372,5.365e-5,4.738e-5,5.642e-5,6.154e-5,5.297e-5
JAM,SWPO,44.26365289677938,39.33919523151691,34.286647947717434,29.609283696179887,25.419014827288144,23593.241517199975,27140.34836741056,28547.765580305244,23041.794585076193,24548.358305234073,0.001876,0.001449,0.001201,0.001285,0.001035
JPN,SWPO,12.825684026194871,10.52759916237434,8.519934617522159,6.689631382431219,5.122951694379083,22717.256431099886,22198.55235028507,23480.445237903856,23648.941467977456,23502.21759390748,5.646e-4,4.742e-4,3.629e-4,2.829e-4,2.18e-4
KAZ,SWPO,0,0,0,0,0,0.783556676012847,0.7835268044398239,0.7764306543510457,0.7811754678951444,0.7792414760294682,0,0,0,0,0
KEN,SWPO,62.98367351705367,53.243507075226,44.67923052902982,41.412259128835075,35.75130363473126,330615.96438274,374621.75761748705,289644.6336033543,323931.75434433285,312724.253390306,1.905e-4,1.421e-4,1.543e-4,1.278e-4,1.143e-4
KHM,SWPO,16.070155463811666,16.3049540048112,15.458466913113464,14.344381052055214,13.245589713979548,2306.4236394387,2057.801881112415,1711.437449758568,1626.7973229432444,1697.501159180567,0.006968,0.007923,0.009032,0.008818,0.007803
KNA,SWPO,0.04979855502199109,0.038580619795901806,0.030078976982504228,0.02285068808652358,0.016908806238142584,40.71774772941017,44.774215078392764,32.14559031269224,44.90177694471297,41.061280339534925,0.001223,8.617e-4,9.357e-4,5.089e-4,4.118e-4
KOR,SWPO,7.643664759236332,6.633607423813712,5.6847545041498275,4.8157392730931905,3.9139415342199015,4680.756559221999,4680.756559221999,4680.756559221999,4680.756559221999,4680.756559221999,0.001633,0.001417,0.001214,0.001029,8.362e-4
LAO,SWPO,290.45405557374994,255.02103535639108,220.1607219297357,190.06230684799147,161.78746933316046,49000.48695255628,48973.491350193115,48924.25900023991,48914.439336843294,48923.06798960226,0.005928,0.005207,0.0045,0.003886,0.003307
LBN,SWPO,7.002909242942916e-6,6.179037567302573e-6,5.35516589166223e-6,4.531294216021887e-6,3.7074225403815433e-6,9.538313831867283,10.421377618998305,8.499349754448312,7.711218108367634,8.209766542800912,7.342e-7,5.929e-7,6.301e-7,5.876e-7,4.516e-7
LBR,SWPO,73.814721112322,67.56885606692293,62.05024333967522,56.41198612756866,50.279320719440825,11936.276834932174,11804.676388855107,11887.07299868288,11871.284905528562,11861.816655628656,0.006184,0.005724,0.00522,0.004752,0.004239
LCA,SWPO,0.037942128112924856,0.03303859318865391,0.028210157439092134,0.023486518474549547,0.018912591803596012,44.58968939572448,52.135636831924,55.10828279163897,32.089332026666675,39.06841874485594,8.509e-4,6.337e-4,5.119e-4,7.319e-4,4.841e-4
LKA,SWPO,18.978684044326027,16.18087315580207,13.52358003873518,11.040689739996798,8.737082498281374,26484.118940088407,25792.185353360856,26757.696184604625,31818.72668630637,30226.104807239404,7.166e-4,6.274e-4,5.054e-4,3.47e-4,2.891e-4
MAR,SWPO,0.15361166085197717,0.1432641832767454,0.13236390664091172,0.12269730626232857,0.11037584790342381,207.46163397265732,258.55918312070077,326.9684702314694,350.4789272711702,335.00217768817805,7.404e-4,5.541e-4,4.048e-4,3.501e-4,3.295e-4
