GID_0,GID_1,crop_type,OILP_LD_2020,OILP_LD_2021,OILP_LD_2022,OILP_LD_2023,OILP_LD_2024,OILP_production_2020,OILP_production_2021,OILP_production_2022,OILP_production_2023,OILP_production_2024,OILP_EF_2020,OILP_EF_2021,OILP_EF_2022,OILP_EF_2023,OILP_EF_2024,co_product,functional_unit,allocation_ratio,co_product_EF_2020,co_product_EF_2021,co_product_EF_2022,co_product_EF_2023,co_product_EF_2024
COD,COD.22_1,OILP,82845.43529632986,64051.871942656675,49766.35496102136,37299.11597463464,28386.457344139184,1104.3397161689466,1109.2223986480224,1132.2783241810089,1151.2603508177958,1139.8585856395068,75.02,57.74,43.95,32.4,24.9,Palm kernel oil,1 kg palm kernel oil,6.6,495.13199999999995,381.084,290.07,213.83999999999997,164.33999999999997
COD,COD.23_1,OILP,2899002.5469666705,3055310.350457848,3141177.162974839,3252923.0206811666,3376800.0869627087,390269.3348758352,392130.3298354999,400434.27596034977,407272.6860263896,403163.5471807121,7.428,7.792,7.844,7.987,8.376,Palm oil,1 kg palm oil,6.7,49.7676,52.2064,52.5548,53.5129,56.1192
COD,COD.23_1,OILP,2899002.5469666705,3055310.350457848,3141177.162974839,3252923.0206811666,3376800.0869627087,390269.3348758352,392130.3298354999,400434.27596034977,407272.6860263896,403163.5471807121,7.428,7.792,7.844,7.987,8.376,Magnesium stearate,1 kg magnesium stearate,6.7,49.7676,52.2064,52.5548,53.5129,56.1192
COD,COD.23_1,OILP,2899002.5469666705,3055310.350457848,3141177.162974839,3252923.0206811666,3376800.0869627087,390269.3348758352,392130.3298354999,400434.27596034977,407272.6860263896,403163.5471807121,7.428,7.792,7.844,7.987,8.376,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,46.7964,49.0896,49.4172,50.3181,52.76879999999999
COD,COD.23_1,OILP,2899002.5469666705,3055310.350457848,3141177.162974839,3252923.0206811666,3376800.0869627087,390269.3348758352,392130.3298354999,400434.27596034977,407272.6860263896,403163.5471807121,7.428,7.792,7.844,7.987,8.376,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,46.0536,48.3104,48.6328,49.519400000000005,51.9312
COD,COD.23_1,OILP,2899002.5469666705,3055310.350457848,3141177.162974839,3252923.0206811666,3376800.0869627087,390269.3348758352,392130.3298354999,400434.27596034977,407272.6860263896,403163.5471807121,7.428,7.792,7.844,7.987,8.376,Palm kernel oil,1 kg palm kernel oil,6.6,49.0248,51.4272,51.7704,52.7142,55.28159999999999
COD,COD.24_1,OILP,9910.306590448785,8894.088131575165,8217.06205274728,9265.359623061278,9582.421132842535,2315.6249384506195,2326.6932650670096,2376.0067709723803,2416.614922447553,2392.212403748714,4.28,3.823,3.458,3.834,4.006,Palm oil,1 kg palm oil,6.7,28.676000000000002,25.6141,23.1686,25.687800000000003,26.840200000000003
COD,COD.24_1,OILP,9910.306590448785,8894.088131575165,8217.06205274728,9265.359623061278,9582.421132842535,2315.6249384506195,2326.6932650670096,2376.0067709723803,2416.614922447553,2392.212403748714,4.28,3.823,3.458,3.834,4.006,Magnesium stearate,1 kg magnesium stearate,6.7,28.676000000000002,25.6141,23.1686,25.687800000000003,26.840200000000003
COD,COD.24_1,OILP,9910.306590448785,8894.088131575165,8217.06205274728,9265.359623061278,9582.421132842535,2315.6249384506195,2326.6932650670096,2376.0067709723803,2416.614922447553,2392.212403748714,4.28,3.823,3.458,3.834,4.006,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,26.964000000000002,24.084899999999998,21.7854,24.1542,25.2378
COD,COD.24_1,OILP,9910.306590448785,8894.088131575165,8217.06205274728,9265.359623061278,9582.421132842535,2315.6249384506195,2326.6932650670096,2376.0067709723803,2416.614922447553,2392.212403748714,4.28,3.823,3.458,3.834,4.006,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,26.536,23.7026,21.439600000000002,23.7708,24.837200000000003
COD,COD.24_1,OILP,9910.306590448785,8894.088131575165,8217.06205274728,9265.359623061278,9582.421132842535,2315.6249384506195,2326.6932650670096,2376.0067709723803,2416.614922447553,2392.212403748714,4.28,3.823,3.458,3.834,4.006,Palm kernel oil,1 kg palm kernel oil,6.6,28.248,25.2318,22.8228,25.304399999999998,26.4396
COD,COD.25_1,OILP,1157404.2740527934,1114373.4200578383,1089727.6704895438,1058829.7725103118,1019280.5484602008,56528.23004557895,56798.426182613795,58002.25032523941,58993.56238540844,58397.856592214455,20.47,19.62,18.79,17.95,17.45,Palm oil,1 kg palm oil,6.7,137.149,131.454,125.893,120.265,116.91499999999999
COD,COD.25_1,OILP,1157404.2740527934,1114373.4200578383,1089727.6704895438,1058829.7725103118,1019280.5484602008,56528.23004557895,56798.426182613795,58002.25032523941,58993.56238540844,58397.856592214455,20.47,19.62,18.79,17.95,17.45,Magnesium stearate,1 kg magnesium stearate,6.7,137.149,131.454,125.893,120.265,116.91499999999999
COD,COD.25_1,OILP,1157404.2740527934,1114373.4200578383,1089727.6704895438,1058829.7725103118,1019280.5484602008,56528.23004557895,56798.426182613795,58002.25032523941,58993.56238540844,58397.856592214455,20.47,19.62,18.79,17.95,17.45,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,128.96099999999998,123.60600000000001,118.377,113.085,109.93499999999999
COD,COD.25_1,OILP,1157404.2740527934,1114373.4200578383,1089727.6704895438,1058829.7725103118,1019280.5484602008,56528.23004557895,56798.426182613795,58002.25032523941,58993.56238540844,58397.856592214455,20.47,19.62,18.79,17.95,17.45,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,126.914,121.644,116.498,111.28999999999999,108.19
COD,COD.25_1,OILP,1157404.2740527934,1114373.4200578383,1089727.6704895438,1058829.7725103118,1019280.5484602008,56528.23004557895,56798.426182613795,58002.25032523941,58993.56238540844,58397.856592214455,20.47,19.62,18.79,17.95,17.45,Palm kernel oil,1 kg palm kernel oil,6.6,135.10199999999998,129.492,124.01399999999998,118.46999999999998,115.16999999999999
COD,COD.2_1,OILP,66950.37970196457,58821.15758024569,52735.467889721054,48849.182110001195,51423.91636500463,2645.9137793776013,2656.503221217204,2709.686973850943,2753.609059203114,2727.324998076483,25.3,22.14,19.46,17.74,18.86,Palm oil,1 kg palm oil,6.7,169.51000000000002,148.338,130.382,118.85799999999999,126.362
COD,COD.2_1,OILP,66950.37970196457,58821.15758024569,52735.467889721054,48849.182110001195,51423.91636500463,2645.9137793776013,2656.503221217204,2709.686973850943,2753.609059203114,2727.324998076483,25.3,22.14,19.46,17.74,18.86,Magnesium stearate,1 kg magnesium stearate,6.7,169.51000000000002,148.338,130.382,118.85799999999999,126.362
COD,COD.2_1,OILP,66950.37970196457,58821.15758024569,52735.467889721054,48849.182110001195,51423.91636500463,2645.9137793776013,2656.503221217204,2709.686973850943,2753.609059203114,2727.324998076483,25.3,22.14,19.46,17.74,18.86,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,159.39,139.482,122.598,111.76199999999999,118.818
COD,COD.2_1,OILP,66950.37970196457,58821.15758024569,52735.467889721054,48849.182110001195,51423.91636500463,2645.9137793776013,2656.503221217204,2709.686973850943,2753.609059203114,2727.324998076483,25.3,22.14,19.46,17.74,18.86,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,156.86,137.268,120.65200000000002,109.988,116.932
COD,COD.2_1,OILP,66950.37970196457,58821.15758024569,52735.467889721054,48849.182110001195,51423.91636500463,2645.9137793776013,2656.503221217204,2709.686973850943,2753.609059203114,2727.324998076483,25.3,22.14,19.46,17.74,18.86,Palm kernel oil,1 kg palm kernel oil,6.6,166.98,146.124,128.436,117.08399999999999,124.47599999999998
COD,COD.4_1,OILP,130.18221534904137,101.80470186756534,75.71925113772572,54.88119528011279,41.10430105175007,4.14818867687637,4.168016372795382,4.256356122215513,4.329101181806597,4.285386739941276,31.38,24.43,17.79,12.68,9.592,Palm oil,1 kg palm oil,6.7,210.246,163.681,119.193,84.956,64.2664
COD,COD.4_1,OILP,130.18221534904137,101.80470186756534,75.71925113772572,54.88119528011279,41.10430105175007,4.14818867687637,4.168016372795382,4.256356122215513,4.329101181806597,4.285386739941276,31.38,24.43,17.79,12.68,9.592,Magnesium stearate,1 kg magnesium stearate,6.7,210.246,163.681,119.193,84.956,64.2664
COD,COD.4_1,OILP,130.18221534904137,101.80470186756534,75.71925113772572,54.88119528011279,41.10430105175007,4.14818867687637,4.168016372795382,4.256356122215513,4.329101181806597,4.285386739941276,31.38,24.43,17.79,12.68,9.592,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,197.694,153.909,112.077,79.884,60.4296
COD,COD.4_1,OILP,130.18221534904137,101.80470186756534,75.71925113772572,54.88119528011279,41.10430105175007,4.14818867687637,4.168016372795382,4.256356122215513,4.329101181806597,4.285386739941276,31.38,24.43,17.79,12.68,9.592,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,194.556,151.466,110.298,78.616,59.470400000000005
COD,COD.4_1,OILP,130.18221534904137,101.80470186756534,75.71925113772572,54.88119528011279,41.10430105175007,4.14818867687637,4.168016372795382,4.256356122215513,4.329101181806597,4.285386739941276,31.38,24.43,17.79,12.68,9.592,Palm kernel oil,1 kg palm kernel oil,6.6,207.10799999999998,161.238,117.41399999999999,83.68799999999999,63.3072
COD,COD.5_1,OILP,15628.810089348905,13857.35419475265,13322.455192191112,12833.414558369515,12853.980293657576,904.1336211464442,908.455239063724,927.7096519547348,943.5650672388166,934.0371263232048,17.29,15.25,14.36,13.6,13.76,Palm oil,1 kg palm oil,6.7,115.843,102.175,96.212,91.12,92.19200000000001
COD,COD.5_1,OILP,15628.810089348905,13857.35419475265,13322.455192191112,12833.414558369515,12853.980293657576,904.1336211464442,908.455239063724,927.7096519547348,943.5650672388166,934.0371263232048,17.29,15.25,14.36,13.6,13.76,Magnesium stearate,1 kg magnesium stearate,6.7,115.843,102.175,96.212,91.12,92.19200000000001
COD,COD.5_1,OILP,15628.810089348905,13857.35419475265,13322.455192191112,12833.414558369515,12853.980293657576,904.1336211464442,908.455239063724,927.7096519547348,943.5650672388166,934.0371263232048,17.29,15.25,14.36,13.6,13.76,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,108.92699999999999,96.075,90.46799999999999,85.67999999999999,86.688
COD,COD.5_1,OILP,15628.810089348905,13857.35419475265,13322.455192191112,12833.414558369515,12853.980293657576,904.1336211464442,908.455239063724,927.7096519547348,943.5650672388166,934.0371263232048,17.29,15.25,14.36,13.6,13.76,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,107.198,94.55,89.032,84.32,85.312
COD,COD.5_1,OILP,15628.810089348905,13857.35419475265,13322.455192191112,12833.414558369515,12853.980293657576,904.1336211464442,908.455239063724,927.7096519547348,943.5650672388166,934.0371263232048,17.29,15.25,14.36,13.6,13.76,Palm kernel oil,1 kg palm kernel oil,6.6,114.11399999999999,100.64999999999999,94.776,89.75999999999999,90.81599999999999
COD,COD.6_1,OILP,67653.93813758042,73424.2411556219,81797.67482625264,84858.47074510001,89888.03334995167,7178.605768843879,7212.918386565568,7365.793842385746,7491.682066165547,7416.032482937698,9.424,10.18,11.11,11.33,12.12,Palm oil,1 kg palm oil,6.7,63.1408,68.206,74.437,75.911,81.204
COD,COD.6_1,OILP,67653.93813758042,73424.2411556219,81797.67482625264,84858.47074510001,89888.03334995167,7178.605768843879,7212.918386565568,7365.793842385746,7491.682066165547,7416.032482937698,9.424,10.18,11.11,11.33,12.12,Magnesium stearate,1 kg magnesium stearate,6.7,63.1408,68.206,74.437,75.911,81.204
COD,COD.6_1,OILP,67653.93813758042,73424.2411556219,81797.67482625264,84858.47074510001,89888.03334995167,7178.605768843879,7212.918386565568,7365.793842385746,7491.682066165547,7416.032482937698,9.424,10.18,11.11,11.33,12.12,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,59.371199999999995,64.134,69.993,71.379,76.356
COD,COD.6_1,OILP,67653.93813758042,73424.2411556219,81797.67482625264,84858.47074510001,89888.03334995167,7178.605768843879,7212.918386565568,7365.793842385746,7491.682066165547,7416.032482937698,9.424,10.18,11.11,11.33,12.12,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,58.428799999999995,63.116,68.882,70.24600000000001,75.14399999999999
COD,COD.6_1,OILP,67653.93813758042,73424.2411556219,81797.67482625264,84858.47074510001,89888.03334995167,7178.605768843879,7212.918386565568,7365.793842385746,7491.682066165547,7416.032482937698,9.424,10.18,11.11,11.33,12.12,Palm kernel oil,1 kg palm kernel oil,6.6,62.19839999999999,67.18799999999999,73.326,74.77799999999999,79.99199999999999
COD,COD.7_1,OILP,819635.3257782288,929782.4340196068,1012594.7012329444,1098669.4415517703,1154329.56948697,86035.87083802998,86447.10890311924,88279.32721887279,89788.10250336544,88881.4392903234,9.527,10.76,11.47,12.24,12.99,Palm oil,1 kg palm oil,6.7,63.8309,72.092,76.849,82.00800000000001,87.033
COD,COD.7_1,OILP,819635.3257782288,929782.4340196068,1012594.7012329444,1098669.4415517703,1154329.56948697,86035.87083802998,86447.10890311924,88279.32721887279,89788.10250336544,88881.4392903234,9.527,10.76,11.47,12.24,12.99,Magnesium stearate,1 kg magnesium stearate,6.7,63.8309,72.092,76.849,82.00800000000001,87.033
COD,COD.7_1,OILP,819635.3257782288,929782.4340196068,1012594.7012329444,1098669.4415517703,1154329.56948697,86035.87083802998,86447.10890311924,88279.32721887279,89788.10250336544,88881.4392903234,9.527,10.76,11.47,12.24,12.99,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,60.02009999999999,67.788,72.261,77.112,81.837
COD,COD.7_1,OILP,819635.3257782288,929782.4340196068,1012594.7012329444,1098669.4415517703,1154329.56948697,86035.87083802998,86447.10890311924,88279.32721887279,89788.10250336544,88881.4392903234,9.527,10.76,11.47,12.24,12.99,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,59.0674,66.712,71.114,75.888,80.538
COD,COD.7_1,OILP,819635.3257782288,929782.4340196068,1012594.7012329444,1098669.4415517703,1154329.56948697,86035.87083802998,86447.10890311924,88279.32721887279,89788.10250336544,88881.4392903234,9.527,10.76,11.47,12.24,12.99,Palm kernel oil,1 kg palm kernel oil,6.6,62.87819999999999,71.01599999999999,75.702,80.78399999999999,85.734
COD,COD.8_1,OILP,188396.46855746373,194151.25667795684,191372.26823083387,197837.16021444372,220869.1725481861,204008.3756620651,204983.5039295201,209328.06252832655,212905.67256505048,210755.79150307493,0.9235,0.9472,0.9142,0.9292,1.048,Palm oil,1 kg palm oil,6.7,6.18745,6.346240000000001,6.12514,6.22564,7.0216
COD,COD.8_1,OILP,188396.46855746373,194151.25667795684,191372.26823083387,197837.16021444372,220869.1725481861,204008.3756620651,204983.5039295201,209328.06252832655,212905.67256505048,210755.79150307493,0.9235,0.9472,0.9142,0.9292,1.048,Magnesium stearate,1 kg magnesium stearate,6.7,6.18745,6.346240000000001,6.12514,6.22564,7.0216
COD,COD.8_1,OILP,188396.46855746373,194151.25667795684,191372.26823083387,197837.16021444372,220869.1725481861,204008.3756620651,204983.5039295201,209328.06252832655,212905.67256505048,210755.79150307493,0.9235,0.9472,0.9142,0.9292,1.048,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,5.8180499999999995,5.96736,5.75946,5.85396,6.6024
COD,COD.8_1,OILP,188396.46855746373,194151.25667795684,191372.26823083387,197837.16021444372,220869.1725481861,204008.3756620651,204983.5039295201,209328.06252832655,212905.67256505048,210755.79150307493,0.9235,0.9472,0.9142,0.9292,1.048,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,5.7257,5.8726400000000005,5.66804,5.76104,6.4976
COD,COD.8_1,OILP,188396.46855746373,194151.25667795684,191372.26823083387,197837.16021444372,220869.1725481861,204008.3756620651,204983.5039295201,209328.06252832655,212905.67256505048,210755.79150307493,0.9235,0.9472,0.9142,0.9292,1.048,Palm kernel oil,1 kg palm kernel oil,6.6,6.0950999999999995,6.25152,6.03372,6.13272,6.9168
COD,COD.9_1,OILP,1928770.5821639304,2043293.046141721,2224398.610884269,2368976.626973555,2449394.9731070637,187906.02367706396,188804.1852094909,192805.82841793456,196101.05820487972,194120.866948401,10.26,10.82,11.54,12.08,12.62,Palm oil,1 kg palm oil,6.7,68.742,72.494,77.318,80.936,84.554
COD,COD.9_1,OILP,1928770.5821639304,2043293.046141721,2224398.610884269,2368976.626973555,2449394.9731070637,187906.02367706396,188804.1852094909,192805.82841793456,196101.05820487972,194120.866948401,10.26,10.82,11.54,12.08,12.62,Magnesium stearate,1 kg magnesium stearate,6.7,68.742,72.494,77.318,80.936,84.554
COD,COD.9_1,OILP,1928770.5821639304,2043293.046141721,2224398.610884269,2368976.626973555,2449394.9731070637,187906.02367706396,188804.1852094909,192805.82841793456,196101.05820487972,194120.866948401,10.26,10.82,11.54,12.08,12.62,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,64.63799999999999,68.166,72.702,76.104,79.50599999999999
COD,COD.9_1,OILP,1928770.5821639304,2043293.046141721,2224398.610884269,2368976.626973555,2449394.9731070637,187906.02367706396,188804.1852094909,192805.82841793456,196101.05820487972,194120.866948401,10.26,10.82,11.54,12.08,12.62,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,63.612,67.084,71.548,74.896,78.244
COD,COD.9_1,OILP,1928770.5821639304,2043293.046141721,2224398.610884269,2368976.626973555,2449394.9731070637,187906.02367706396,188804.1852094909,192805.82841793456,196101.05820487972,194120.866948401,10.26,10.82,11.54,12.08,12.62,Palm kernel oil,1 kg palm kernel oil,6.6,67.716,71.41199999999999,76.16399999999999,79.728,83.29199999999999
COG,COG.11_1,OILP,95135.5463003212,115469.32685884218,119027.45992750271,132347.07647630054,137269.8558578205,21671.208703253753,21530.56593773575,21616.57578429917,21702.465189653987,21663.895150972126,4.39,5.363,5.506,6.098,6.336,Palm oil,1 kg palm oil,6.7,29.413,35.932100000000005,36.8902,40.8566,42.4512
COG,COG.11_1,OILP,95135.5463003212,115469.32685884218,119027.45992750271,132347.07647630054,137269.8558578205,21671.208703253753,21530.56593773575,21616.57578429917,21702.465189653987,21663.895150972126,4.39,5.363,5.506,6.098,6.336,Magnesium stearate,1 kg magnesium stearate,6.7,29.413,35.932100000000005,36.8902,40.8566,42.4512
COG,COG.11_1,OILP,95135.5463003212,115469.32685884218,119027.45992750271,132347.07647630054,137269.8558578205,21671.208703253753,21530.56593773575,21616.57578429917,21702.465189653987,21663.895150972126,4.39,5.363,5.506,6.098,6.336,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,27.656999999999996,33.7869,34.6878,38.4174,39.9168
COG,COG.11_1,OILP,95135.5463003212,115469.32685884218,119027.45992750271,132347.07647630054,137269.8558578205,21671.208703253753,21530.56593773575,21616.57578429917,21702.465189653987,21663.895150972126,4.39,5.363,5.506,6.098,6.336,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,27.218,33.250600000000006,34.1372,37.8076,39.2832
COG,COG.11_1,OILP,95135.5463003212,115469.32685884218,119027.45992750271,132347.07647630054,137269.8558578205,21671.208703253753,21530.56593773575,21616.57578429917,21702.465189653987,21663.895150972126,4.39,5.363,5.506,6.098,6.336,Palm kernel oil,1 kg palm kernel oil,6.6,28.973999999999997,35.3958,36.3396,40.2468,41.8176
COG,COG.12_1,OILP,24748.35447660218,24944.035911166506,25145.44810128448,24836.6112614982,25084.458284179356,1239.36293671689,1231.29898563581,1236.186041505547,1241.0730973752843,1238.883371777506,19.97,20.26,20.34,20.01,20.25,Palm oil,1 kg palm oil,6.7,133.799,135.74200000000002,136.278,134.067,135.675
COG,COG.12_1,OILP,24748.35447660218,24944.035911166506,25145.44810128448,24836.6112614982,25084.458284179356,1239.36293671689,1231.29898563581,1236.186041505547,1241.0730973752843,1238.883371777506,19.97,20.26,20.34,20.01,20.25,Magnesium stearate,1 kg magnesium stearate,6.7,133.799,135.74200000000002,136.278,134.067,135.675
COG,COG.12_1,OILP,24748.35447660218,24944.035911166506,25145.44810128448,24836.6112614982,25084.458284179356,1239.36293671689,1231.29898563581,1236.186041505547,1241.0730973752843,1238.883371777506,19.97,20.26,20.34,20.01,20.25,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,125.81099999999999,127.638,128.142,126.063,127.575
COG,COG.12_1,OILP,24748.35447660218,24944.035911166506,25145.44810128448,24836.6112614982,25084.458284179356,1239.36293671689,1231.29898563581,1236.186041505547,1241.0730973752843,1238.883371777506,19.97,20.26,20.34,20.01,20.25,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,123.814,125.61200000000001,126.108,124.06200000000001,125.55
COG,COG.12_1,OILP,24748.35447660218,24944.035911166506,25145.44810128448,24836.6112614982,25084.458284179356,1239.36293671689,1231.29898563581,1236.186041505547,1241.0730973752843,1238.883371777506,19.97,20.26,20.34,20.01,20.25,Palm kernel oil,1 kg palm kernel oil,6.6,131.802,133.716,134.244,132.066,133.65
COG,COG.1_1,OILP,47756.61244029837,48134.11680863898,49987.77807116836,53184.436226980935,54177.95962815443,20942.57753439777,20806.314043094342,20888.894813774827,20971.47558445531,20934.47391468454,2.28,2.313,2.393,2.536,2.588,Palm oil,1 kg palm oil,6.7,15.276,15.497100000000001,16.033099999999997,16.9912,17.3396
COG,COG.1_1,OILP,47756.61244029837,48134.11680863898,49987.77807116836,53184.436226980935,54177.95962815443,20942.57753439777,20806.314043094342,20888.894813774827,20971.47558445531,20934.47391468454,2.28,2.313,2.393,2.536,2.588,Magnesium stearate,1 kg magnesium stearate,6.7,15.276,15.497100000000001,16.033099999999997,16.9912,17.3396
COG,COG.1_1,OILP,47756.61244029837,48134.11680863898,49987.77807116836,53184.436226980935,54177.95962815443,20942.57753439777,20806.314043094342,20888.894813774827,20971.47558445531,20934.47391468454,2.28,2.313,2.393,2.536,2.588,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,14.363999999999999,14.571900000000001,15.075899999999999,15.976799999999999,16.3044
COG,COG.1_1,OILP,47756.61244029837,48134.11680863898,49987.77807116836,53184.436226980935,54177.95962815443,20942.57753439777,20806.314043094342,20888.894813774827,20971.47558445531,20934.47391468454,2.28,2.313,2.393,2.536,2.588,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,14.136,14.340600000000002,14.836599999999999,15.7232,16.0456
COG,COG.1_1,OILP,47756.61244029837,48134.11680863898,49987.77807116836,53184.436226980935,54177.95962815443,20942.57753439777,20806.314043094342,20888.894813774827,20971.47558445531,20934.47391468454,2.28,2.313,2.393,2.536,2.588,Palm kernel oil,1 kg palm kernel oil,6.6,15.047999999999998,15.2658,15.793799999999997,16.7376,17.0808
COG,COG.2_1,OILP,0,0,0,0,0,2.430397835787188,2.414584381410968,2.424167926034824,2.433751470658682,2.4294574061872147,0,0,0,0,0,Palm oil,1 kg palm oil,6.7,0,0,0,0,0
COG,COG.2_1,OILP,0,0,0,0,0,2.430397835787188,2.414584381410968,2.424167926034824,2.433751470658682,2.4294574061872147,0,0,0,0,0,Magnesium stearate,1 kg magnesium stearate,6.7,0,0,0,0,0
COG,COG.2_1,OILP,0,0,0,0,0,2.430397835787188,2.414584381410968,2.424167926034824,2.433751470658682,2.4294574061872147,0,0,0,0,0,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,0,0,0,0,0
COG,COG.2_1,OILP,0,0,0,0,0,2.430397835787188,2.414584381410968,2.424167926034824,2.433751470658682,2.4294574061872147,0,0,0,0,0,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,0,0,0,0,0
COG,COG.2_1,OILP,0,0,0,0,0,2.430397835787188,2.414584381410968,2.424167926034824,2.433751470658682,2.4294574061872147,0,0,0,0,0,Palm kernel oil,1 kg palm kernel oil,6.6,0,0,0,0,0
COG,COG.3_1,OILP,692.9569972565592,681.2996414904371,658.4661101316856,674.0159267173533,695.1165521324463,445.36751745214144,443.0889713575849,445.49857632599327,447.2436606921849,446.3832022751075,1.556,1.538,1.478,1.507,1.557,Palm oil,1 kg palm oil,6.7,10.4252,10.3046,9.9026,10.0969,10.4319
COG,COG.3_1,OILP,692.9569972565592,681.2996414904371,658.4661101316856,674.0159267173533,695.1165521324463,445.36751745214144,443.0889713575849,445.49857632599327,447.2436606921849,446.3832022751075,1.556,1.538,1.478,1.507,1.557,Magnesium stearate,1 kg magnesium stearate,6.7,10.4252,10.3046,9.9026,10.0969,10.4319
COG,COG.3_1,OILP,692.9569972565592,681.2996414904371,658.4661101316856,674.0159267173533,695.1165521324463,445.36751745214144,443.0889713575849,445.49857632599327,447.2436606921849,446.3832022751075,1.556,1.538,1.478,1.507,1.557,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,9.8028,9.6894,9.311399999999999,9.4941,9.809099999999999
COG,COG.3_1,OILP,692.9569972565592,681.2996414904371,658.4661101316856,674.0159267173533,695.1165521324463,445.36751745214144,443.0889713575849,445.49857632599327,447.2436606921849,446.3832022751075,1.556,1.538,1.478,1.507,1.557,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,9.6472,9.5356,9.1636,9.343399999999999,9.6534
COG,COG.3_1,OILP,692.9569972565592,681.2996414904371,658.4661101316856,674.0159267173533,695.1165521324463,445.36751745214144,443.0889713575849,445.49857632599327,447.2436606921849,446.3832022751075,1.556,1.538,1.478,1.507,1.557,Palm kernel oil,1 kg palm kernel oil,6.6,10.2696,10.1508,9.7548,9.9462,10.2762
COG,COG.4_1,OILP,9108.11757871231,8520.937794544827,8207.689619379425,7887.588968163924,7477.917094407453,2282.12847180182,2270.7100869809333,2283.328673617523,2292.266135841464,2287.8264592175947,3.991,3.753,3.595,3.441,3.269,Palm oil,1 kg palm oil,6.7,26.739700000000003,25.145100000000003,24.0865,23.0547,21.9023
COG,COG.4_1,OILP,9108.11757871231,8520.937794544827,8207.689619379425,7887.588968163924,7477.917094407453,2282.12847180182,2270.7100869809333,2283.328673617523,2292.266135841464,2287.8264592175947,3.991,3.753,3.595,3.441,3.269,Magnesium stearate,1 kg magnesium stearate,6.7,26.739700000000003,25.145100000000003,24.0865,23.0547,21.9023
COG,COG.4_1,OILP,9108.11757871231,8520.937794544827,8207.689619379425,7887.588968163924,7477.917094407453,2282.12847180182,2270.7100869809333,2283.328673617523,2292.266135841464,2287.8264592175947,3.991,3.753,3.595,3.441,3.269,Partially hydrogenated palm oil,1 kg partially hydrogenated palm oil,6.3,25.1433,23.6439,22.648500000000002,21.6783,20.5947
COG,COG.4_1,OILP,9108.11757871231,8520.937794544827,8207.689619379425,7887.588968163924,7477.917094407453,2282.12847180182,2270.7100869809333,2283.328673617523,2292.266135841464,2287.8264592175947,3.991,3.753,3.595,3.441,3.269,Partially hydrogenated palm kernel oil,1 kg partially hydrogenated palm kernel oil,6.2,24.744200000000003,23.268600000000003,22.289,21.3342,20.2678
COG,COG.4_1,OILP,9108.11757871231,8520.937794544827,8207.689619379425,7887.588968163924,7477.917094407453,2282.12847180182,2270.7100869809333,2283.328673617523,2292.266135841464,2287.8264592175947,3.991,3.753,3.595,3.441,3.269,Palm kernel oil,1 kg palm kernel oil,6.6,26.3406,24.7698,23.727,22.7106,21.5754
COG,COG.5_1,OILP,18089.67522547094,17198.23648007011,17051.734484949626,16585.825163543035,17679.307898916843,10055.826127426386,9991.991923911968,10033.326382130022,10072.949965975666,10054.993747657743,1.799,1.721,1.7,1.647,1.758,Palm oil,1 kg palm oil,6.7,12.0533,11.530700000000001,11.39,11.0349,11.7786
