GID_0,GID_1,GID_2,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,LD_2025,production_2020,production_2021,production_2022,production_2023,production_2024,production_2025,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
AGO,AGO.10_1,AGO.10.10_1,CASS,0.00976379064262789,0.00977146215934336,0.00879349752393733,0.00781553288853129,0.0068375682531252695,0.00585960361771924,318.65423419168,327.74538697247255,350.36516152748345,373.3822544340582,396.30750006682024,379.4949504523508,3.064e-5,2.981e-5,2.51e-5,2.093e-5,1.725e-5,1.544e-5
AGO,AGO.10_1,AGO.10.11_1,CASS,0.00815574628439069,0.007580703751714398,0.007005661219038104,0.006430618686361821,0.005855576153685537,0.005280533621009244,2457.944670681604,2528.069427016898,2702.5474296724797,2880.0901539604843,3056.9244127929546,2927.24053512448,3.318e-6,2.999e-6,2.592e-6,2.233e-6,1.916e-6,1.804e-6
AGO,AGO.10_1,AGO.10.12_1,CASS,0,0,0,0,0,0,147.94465099404178,152.1654875026156,162.66738671821486,173.35375272743687,183.99747592381988,176.19175260951275,0,0,0,0,0,0
AGO,AGO.10_1,AGO.10.13_1,CASS,0.09043863207462102,0.08534851567458392,0.08025839927454682,0.08234739600252661,0.07688911995489892,0.07143084390727121,2066.2277517792454,2125.1768889811674,2271.8487386212996,2421.0968923434248,2569.7494871000195,2460.733027049826,4.377e-5,4.016e-5,3.533e-5,3.401e-5,2.992e-5,2.903e-5
AGO,AGO.10_1,AGO.10.1_1,CASS,0.22807886052810153,0.25556435495434776,0.2565861048276373,0.24908425372273865,0.2507943159352102,0.25243780667077825,1781.8371211554647,1832.6726405390477,1959.1569286782778,2087.862924586522,2216.0553328364326,2122.0436368038313,1.28e-4,1.394e-4,1.31e-4,1.193e-4,1.132e-4,1.19e-4
AGO,AGO.10_1,AGO.10.2_1,CASS,0.1425168869565706,0.15240130756147197,0.14092227839723606,0.14156640760627942,0.13616487393509924,0.12122875398425026,2404.5760476575747,2473.1782059742272,2643.867819549786,2817.5556113666876,2990.5503204281913,2863.682230300477,5.927e-5,6.162e-5,5.33e-5,5.024e-5,4.553e-5,4.233e-5
AGO,AGO.10_1,AGO.10.3_1,CASS,0,0,0,0,0,0,1032.8927429712803,1062.361002686528,1135.6812303143936,1210.2893342606787,1284.5997224624252,1230.1031596545254,0,0,0,0,0,0
AGO,AGO.10_1,AGO.10.4_1,CASS,0.0812163690583893,0.08088542786772027,0.0805141395470894,0.0788578202912975,0.07369573170529309,0.06671656635075567,3576.4211751247362,3678.455881784126,3932.3293032382594,4190.6620339163965,4447.963915166863,4259.267980836819,2.271e-5,2.199e-5,2.047e-5,1.882e-5,1.657e-5,1.566e-5
AGO,AGO.10_1,AGO.10.5_1,CASS,7.894232229776409e-4,0.00145428674854467,0.00137533137420224,0.00385797340293202,0.00364765405920127,0.00343733471547053,99.34453041297897,102.17881349166296,109.23081732558433,116.40669023396094,123.55392858077343,118.31240134756025,7.946e-6,1.423e-5,1.259e-5,3.314e-5,2.952e-5,2.905e-5
AGO,AGO.10_1,AGO.10.6_1,CASS,0,0,0,0,0,0,2.9654747715820133,3.0500792780447177,3.2605844701439626,3.474787204661993,3.688135185832649,3.531673459051736,0,0,0,0,0,0
AGO,AGO.10_1,AGO.10.7_1,CASS,0,0,0,0,0,0,0.017368932408880513,0.0178644651877527,0.019097404509418103,0.02035200051990996,0.02160159019777034,0.020685186125452212,0,0,0,0,0,0
AGO,AGO.10_1,AGO.10.8_1,CASS,0.02128756671825006,0.02016978237220075,0.01896776863654609,0.01880461311962276,0.017843444962046557,0.0174659379997118,471.1200615511306,484.56103925702024,518.0036502038408,552.0336835858881,585.927923720431,561.0711085292173,4.519e-5,4.162e-5,3.662e-5,3.406e-5,3.045e-5,3.113e-5
AGO,AGO.10_1,AGO.10.9_1,CASS,0,0,0,0,0,0,37.69256892927724,38.76793170832787,41.44355098494667,44.16616775209364,46.87792020511049,44.88921860562355,0,0,0,0,0,0
AGO,AGO.11_1,AGO.11.1_1,CASS,0.07224905444955916,0.06684832735006299,0.061447600250566836,0.056046873151070674,0.05064614605157452,0.04524541895207836,149.2541433466697,153.512339456233,164.10719341280125,174.88814692128352,185.6260801755193,177.75126659726453,4.841e-4,4.355e-4,3.744e-4,3.205e-4,2.728e-4,2.545e-4
AGO,AGO.11_1,AGO.11.7_1,CASS,0,0,0,0,0,0,0.863481859627189,0.8881168547629876,0.9494113956833498,1.011782580665708,1.0739048800338682,1.028346622686364,0,0,0,0,0,0
AGO,AGO.11_1,AGO.11.9_1,CASS,0.029260838520222987,0.024589352670412026,0.020266946714157356,0.01654527452835226,0.013398641187525272,0.010252007846698294,330.94645300171527,340.3883007591505,363.8806424682404,387.7856292485502,411.5952257084919,394.13412504263016,8.842e-5,7.224e-5,5.57e-5,4.267e-5,3.255e-5,2.601e-5
AGO,AGO.12_1,AGO.12.1_1,CASS,0.010744474148029983,0.16566971275411715,0.18261466940555224,0.18987033923996188,0.1789310792840484,0.21334147285852406,4094.668521211634,4211.482237032426,4502.135912626134,4797.895021672378,5092.474142124484,4876.440724108866,2.624e-6,3.934e-5,4.056e-5,3.957e-5,3.514e-5,4.375e-5
AGO,AGO.12_1,AGO.12.2_1,CASS,0.1638940981732783,0.1472883430186253,0.13068258786397238,0.11407683270931943,0.09765351644484488,0.0815574991102176,3674.061529474037,3778.881899349897,4039.6863531452614,4305.071860364057,4569.398374796649,4375.550827446191,4.461e-5,3.898e-5,3.235e-5,2.65e-5,2.137e-5,1.864e-5
AGO,AGO.12_1,AGO.12.3_1,CASS,0.020413670550446662,0.01370123174439124,0.007844283686704208,0.003928748388316506,0.004534665203234681,0.004385470064008347,196.93025439094237,202.54864209060642,216.5278003110634,230.75250368878514,244.9204448927892,234.5301869979382,1.037e-4,6.764e-5,3.623e-5,1.703e-5,1.851e-5,1.87e-5
AGO,AGO.12_1,AGO.12.4_1,CASS,0.08853553895797207,0.26757035879180324,0.3163485522463866,0.8263634789424785,0.8096714742666483,0.7841956812345559,5060.897944465288,5205.283923097865,5564.532693940603,5930.091708449126,6294.192017653674,6027.173990100255,1.749e-5,5.14e-5,5.685e-5,1.394e-4,1.286e-4,1.301e-4
AGO,AGO.12_1,AGO.12.5_1,CASS,0.01098318767395941,0.009354193358761772,0.00775638060317434,0.00654812142486055,0.00572941582382044,0.004910710222780319,14808.388790274354,15230.869681737353,16282.047981026688,17351.690320621008,18417.064365637678,17635.757404886357,7.417e-7,6.142e-7,4.764e-7,3.774e-7,3.111e-7,2.785e-7
AGO,AGO.12_1,AGO.12.6_1,CASS,0.0017895419345331863,0.003285575764769385,0.005063083533573341,0.005809721025579325,0.005367575566804756,0.0061439341692570175,11.726231183230745,12.06063894559688,12.892863819603464,13.739708425734364,14.58317823133366,13.964614319450538,1.526e-4,2.724e-4,3.927e-4,4.228e-4,3.681e-4,4.4e-4
AGO,AGO.12_1,AGO.12.7_1,CASS,0.17479804821681239,0.19853650636633724,0.18481013796437526,0.15940854943780386,0.1359230795818325,0.19031970756486402,152.25819233445748,156.60209346651405,167.4101908184771,178.40813336155733,189.36218977860807,181.3288792552881,0.001148,0.001268,0.001104,8.935e-4,7.178e-4,0.00105
AGO,AGO.12_1,AGO.12.8_1,CASS,0.479258735553527,1.1939941908831622,1.6187704645329741,2.3599498009178697,2.3237898700428365,2.3800630896049855,2880.02633615538,2962.1930128390013,3166.6326199309365,3374.6632269016104,3581.8637097468168,3429.9103368678475,1.664e-4,4.031e-4,5.112e-4,6.993e-4,6.488e-4,6.939e-4
AGO,AGO.12_1,AGO.12.9_1,CASS,0.03136692496485492,0.02701369652922518,0.026556800622732305,0.022031967476685507,0.017547215799271338,0.01334509253299367,9831.209769008932,10111.692563335517,10809.564189432393,11519.69399270118,12226.990098128623,11708.284603971297,3.191e-6,2.672e-6,2.457e-6,1.913e-6,1.435e-6,1.14e-6
AGO,AGO.13_1,AGO.13.1_1,CASS,0.12574656626188865,0.09652609227720292,0.06796668781969924,0.04006835288937751,0.016416263681750712,0.0036269949931242215,761.7527685168175,783.4854494502597,837.5587177192795,892.5817877540096,947.385294049739,907.1943759935718,1.651e-4,1.232e-4,8.115e-5,4.489e-5,1.733e-5,3.998e-6
AGO,AGO.13_1,AGO.13.2_1,CASS,1.1490781983420888,1.2620402073202428,1.1611714482534807,1.2434648208556562,1.441667494480316,1.4755560561846068,1594.3091132436577,1639.7944894699451,1752.9670409160306,1868.127478292344,1982.8283801283947,1898.7108690738073,7.207e-4,7.696e-4,6.624e-4,6.656e-4,7.271e-4,7.771e-4
AGO,AGO.13_1,AGO.13.3_1,CASS,7.605613039571812,7.962480994518595,7.614189849205649,7.436361251161677,10.41290736267327,11.0679347756246,12884.417747278452,13252.00785561531,14166.612199576137,15097.281652577196,16024.237374164835,15344.441436965788,5.903e-4,6.009e-4,5.375e-4,4.926e-4,6.498e-4,7.213e-4
AGO,AGO.13_1,AGO.13.4_1,CASS,5.008405863249867,5.562737577086797,5.368475443849158,6.909426951250551,8.737384397456657,8.867633851238526,22637.363151127734,23283.203390731742,24890.123983823265,26525.270280030814,28153.891697957635,26959.519396316853,2.212e-4,2.389e-4,2.157e-4,2.605e-4,3.103e-4,3.289e-4
AGO,AGO.14_1,AGO.14.10_1,CASS,1.2946340211557423,1.1006694075172054,0.9155963744023534,0.7328565205167586,0.5516839430674364,0.38444460437870454,172.25117601876556,177.16525617011726,189.39230431781698,201.83412418897785,214.22630321344008,205.13833543196992,0.007516,0.006213,0.004834,0.003631,0.002575,0.001874
AGO,AGO.14_1,AGO.14.11_1,CASS,1.5822729620782245,1.333342847803249,1.0909783549052874,0.8606441083162193,0.6474968841378357,0.44735369534291264,224.43636385786405,230.83949632705333,246.77118468289513,262.98271456146205,279.1295540453851,267.28804341169405,0.00705,0.005776,0.004421,0.003273,0.00232,0.001674
AGO,AGO.14_1,AGO.14.12_1,CASS,0.17258636872541208,0.16345213953925752,0.154317910353103,0.14518368116694844,0.137505492714273,0.12829659477255542,3807.799651885856,3916.4355483513636,4186.733446305848,4461.77915087464,4735.727314661846,4534.823596148,4.532e-5,4.173e-5,3.686e-5,3.254e-5,2.904e-5,2.829e-5
AGO,AGO.14_1,AGO.14.13_1,CASS,0.11149452071586632,0.09424861361748557,0.07711394045206146,0.06008545486467613,0.0552946203885368,0.04382208019500346,1703.2239622213365,1751.8166611375757,1872.7205685966055,1995.748163941756,2118.2848306851906,2028.4208518115436,6.546e-5,5.38e-5,4.118e-5,3.011e-5,2.61e-5,2.16e-5
AGO,AGO.14_1,AGO.14.14_1,CASS,0,0,0,0,0,0,604.4962391867866,621.7424172575159,664.6527795956858,708.3168662642087,751.8067160149633,719.9128262668214,0,0,0,0,0,0
AGO,AGO.14_1,AGO.14.1_1,CASS,0.5581792198574036,0.580138836308286,0.5388868730239357,0.4993636260424828,0.46686817211373477,0.438724404417767,47390.669534475186,48742.71752534797,52106.75963073556,55529.89143485793,58939.363593716385,56438.97948668451,1.178e-5,1.19e-5,1.034e-5,8.993e-6,7.921e-6,7.773e-6
AGO,AGO.14_1,AGO.14.2_1,CASS,0.016777373877975225,0.015485605043981943,0.01421385977172397,0.01296213806120132,0.01171041635067868,0.01235313933166854,14700.637469641077,15120.044233686016,16163.573770400732,17225.432996225627,18283.054985164843,17507.433103191048,1.141e-6,1.024e-6,8.794e-7,7.525e-7,6.405e-7,7.056e-7
AGO,AGO.14_1,AGO.14.3_1,CASS,0.002547284233462458,0.0022754490681102736,0.002003613902758079,0.0017317787374058944,0.005917632521240876,0.007600398297880352,2350.010321776325,2417.0557289271264,2583.871976686614,2753.618366672439,2922.687401649834,2798.6982595328227,1.084e-6,9.414e-7,7.754e-7,6.289e-7,2.025e-6,2.716e-6
AGO,AGO.14_1,AGO.14.4_1,CASS,0.009751220392605491,0.01140874152539936,0.01058316341038832,0.0097575852953773,0.012480736510358139,0.011473172275860337,9196.030706156465,9458.391946510292,10111.175180042004,10775.424609120653,11437.023421136575,10951.830676418682,1.06e-6,1.206e-6,1.047e-6,9.055e-7,1.091e-6,1.048e-6
AGO,AGO.14_1,AGO.14.5_1,CASS,0.10908374179865984,0.08161710505293232,0.057382342738733834,0.033279562809914225,0.013959029380723551,0.0033324363689372014,878.3661873118798,903.425829863283,965.776939630077,1029.223252184612,1092.4163889421318,1046.0728180138692,1.242e-4,9.034e-5,5.942e-5,3.233e-5,1.278e-5,3.186e-6
AGO,AGO.14_1,AGO.14.6_1,CASS,0.02235170240167403,0.02094369926693257,0.01962439211660645,0.01830508496628034,0.03541661280902801,0.0558428132398547,470.75864937067195,484.18931604662123,517.6062720321507,551.6101998212306,585.4784385344124,560.64069184932,4.748e-5,4.326e-5,3.791e-5,3.318e-5,6.049e-5,9.961e-5
AGO,AGO.14_1,AGO.14.7_1,CASS,0.13582290627516555,0.11223474529615113,0.08869557359982037,0.06559313670009177,0.04419520569258878,0.02654580907776294,12.062271734126178,12.406406358593188,13.262650644627339,14.13393493768878,15.00174246296906,14.365323673469407,0.01126,0.009047,0.006688,0.004641,0.002946,0.001848
AGO,AGO.14_1,AGO.14.8_1,CASS,0.21883455992628903,0.20364457013401274,0.18845458034173646,0.21479791275248952,0.5828899627456317,0.5458053434175821,1428.6836973391214,1469.443807748088,1570.8593851252615,1674.0563361376321,1776.8414906362227,1701.462559595724,1.532e-4,1.386e-4,1.2e-4,1.283e-4,3.28e-4,3.208e-4
AGO,AGO.14_1,AGO.14.9_1,CASS,0.1049783218515395,0.09668698013971873,0.08839563842789794,0.08010429671607716,0.13734283752617307,0.18488148298761534,40739.14277282905,41901.4238014989,44793.305114243296,47735.98257941191,50666.9176015195,48517.475398573166,2.577e-6,2.307e-6,1.973e-6,1.678e-6,2.711e-6,3.811e-6
