GID_0,crop_type,LD_2020,LD_2021,LD_2022,LD_2023,LD_2024,LD_2025,production_2020,production_2021,production_2022,production_2023,production_2024,production_2025,EF_2020,EF_2021,EF_2022,EF_2023,EF_2024,EF_2025
AGO,COWP,4.56724787019508,3.920510355586745,3.289438542591532,2.6938322401535526,2.195830626499065,2.18109951931631,7.210021620909373,7.785277645411581,7.001962480204853,6.619722580745853,5.778674978976532,6.210570090447285,0.6335,0.5036,0.4698,0.4069,0.38,0.3512
BDI,COWP,0.036304262591030194,0.02739575968143893,0.019894726914231293,0.014043585342137262,0.010163035834770729,0.008311254305292578,48.04395680675579,55.996136699831006,49.65852359687986,50.94167961829854,52.37833970201979,51.589891195846995,7.556e-4,4.892e-4,4.006e-4,2.757e-4,1.94e-4,1.611e-4
BEN,COWP,0.4539607338330424,0.4270571456061945,0.4020730042644996,0.37333455666642656,0.3393228896206231,0.30175099924072324,337.32783068616556,253.41374598801468,360.91717250830084,299.69552021518416,353.4372625701547,333.5118286082567,0.001346,0.001685,0.001114,0.001246,9.601e-4,9.048e-4
BFA,COWP,614.3579537609384,547.696715100931,478.8264335162956,410.1628074839284,341.57480002537716,271.9090985592541,90144.33780588368,58379.067187613655,106105.80529992921,93900.44073524476,94288.47858182184,97308.11849152915,0.006815,0.009382,0.004513,0.004368,0.003623,0.002794
BGD,COWP,0.09915182822724886,0.0853645107739741,0.07186659923933876,0.05879783963892385,0.04625922987814674,0.0342834342404517,0.6692123298192585,0.6572939129243348,0.6654531600643963,0.7014152267114184,0.7027799285839007,0.6991514451433208,0.1482,0.1299,0.108,0.08383,0.06582,0.04904
BGR,COWP,3.2267261051641594e-4,2.809372125782887e-4,2.620241475335051e-4,2.4311108248872138e-4,2.2419801744393773e-4,2.0528495239915406e-4,0.9210524231175206,0.9288799072740923,0.9401969885198586,0.9373610211822734,0.9345244585534755,0.9366992248289471,3.503e-4,3.024e-4,2.787e-4,2.594e-4,2.399e-4,2.192e-4
BIH,COWP,0.04721627647812763,0.04607334044062818,0.04252460921138986,0.03753714696901098,0.03229987175301065,0.02857751850055878,9.105866910040552,9.163829901603172,9.513271609180519,8.902819749411643,9.193447339758274,9.138315419809128,0.005185,0.005028,0.00447,0.004216,0.003513,0.003127
BOL,COWP,0.0034932019247551024,0.0039575777997033785,0.004227436709491795,0.004071581718642724,0.003869799325270203,0.004158176482234041,0.1819463494077305,0.28376277403440087,0.1986376225638315,0.3525700160098306,0.211848613023114,0.26079280932929305,0.0192,0.01395,0.02128,0.01155,0.01827,0.01594
BRA,COWP,0.00650166510038263,0.004312275084946241,0.0026704288382838302,0.001601640276599665,0.0011821458135761532,8.703930578360033e-4,0.11179652483319584,0.10771241474305812,0.10990794827595782,0.10913380671092959,0.107925255388239,0.10865039338889389,0.05816,0.04004,0.0243,0.01468,0.01095,0.008011
BWA,COWP,0,0,0,0,0,0,4.4751837498677193e-4,0.00053882937717118805,3.521734926036804e-4,2.4669717521827266e-4,4.68643236984084e-5,1.5507665112429926e-4,0,0,0,0,0,0
CAF,COWP,3.131606472454942,2.918823872717764,2.678989207145987,2.506646415566165,2.4089858696509436,2.657018564341831,63.75501535014691,66.76215955789498,72.9881817509093,74.82679691712275,76.95697441970175,75.12645377534551,0.04912,0.04372,0.0367,0.0335,0.0313,0.03537
CHN,COWP,14.795371370495232,13.623893731909204,12.419417957638686,11.21948234868468,10.072986994041766,8.700301060080527,1009.9476844193209,1031.508304768312,1006.0046304452816,1015.8206369302244,1017.7780031298533,1016.0820118981303,0.01465,0.01321,0.01235,0.01104,0.009897,0.008563
CIV,COWP,10.361699055502921,9.662918031491689,8.923982956772601,8.16107799580033,7.321597241477771,6.365425937213246,787.9008125266704,566.0085413941093,890.361387639823,800.8751107916933,810.5474468238034,827.2348001551352,0.01315,0.01707,0.01002,0.01019,0.009033,0.007695
CMR,COWP,2593.040553223035,2627.993451413598,2568.4478367297233,2526.856024734156,2381.699997616884,2195.4060328246205,24771.228094437705,26021.149332293542,28870.419567813726,29662.788015123166,30523.51671539649,29743.695866037626,0.1047,0.101,0.08896,0.08519,0.07803,0.07381
COD,COWP,9493.05687388029,8705.652317292617,7888.177451040358,7104.680180997175,6367.150094099535,5627.762442414788,45450.813592494495,46608.46550989543,47796.03522718306,49014.05510198199,50263.28970823776,49373.60543113758,0.2089,0.1868,0.165,0.145,0.1267,0.114
COG,COWP,10.36182829379401,9.648295205561082,9.26735612138908,8.554680798502918,7.710860248104022,6.746426766646842,13.33585427582848,13.678801714401084,14.038223890952095,14.396404617567168,14.764083416287226,14.50143694277056,0.777,0.7053,0.6602,0.5942,0.5223,0.4652
COL,COWP,0.10086364252616246,0.0898930292352774,0.08021062392137326,0.07027112867167926,0.06880452158293626,0.06651406736705671,0.25289742493530876,0.3944177779845624,0.276097560655594,0.49005681866403156,0.294460256466052,0.3624905371045655,0.3988,0.2279,0.2905,0.1434,0.2337,0.1835
DOM,COWP,1.3334738358573395,1.2011164394876388,1.2241705137001466,1.1676851909696262,1.0136796771630887,0.8734705979866261,127.24212963629762,127.97587436658806,128.55146514937752,128.41157298666425,128.27163775370386,128.3299742212301,0.01048,0.009385,0.009523,0.009093,0.007903,0.006806
ECU,COWP,0.04264221536821442,0.0359409801872503,0.029828546323516943,0.026396379787802654,0.025842215188427275,0.020908135691317623,4.060887729986693,6.333343708485118,4.433422746919474,7.869062812395733,4.728280814870312,5.820673637704152,0.0105,0.005675,0.006728,0.003354,0.005465,0.003592
EGY,COWP,0.1878107276951388,0.17555767575568088,0.16187439142802473,0.20417224953697147,0.22168146919387463,0.21897639505061248,546.6552489599247,548.5112688643437,546.4400473029843,547.6285645241217,548.8163266517258,548.1930110352101,3.436e-4,3.201e-4,2.962e-4,3.728e-4,4.039e-4,3.995e-4
ERI,COWP,0,0,0,0,0,0,6.371027970055587e-4,7.085124524929376e-4,7.890640288612815e-4,7.595068765991821e-4,7.830224908309288e-4,7.729267437846972e-4,0,0,0,0,0,0
ETH,COWP,0.26143018191844636,0.22443140071715348,0.187472859670631,0.15056325837493773,0.11364574005580931,0.07684531312562133,2.6059776792737632,1.237502296118386,1.140488556062996,1.6948598314761167,0.7706859704309308,1.1131274726170386,0.1003,0.1814,0.1644,0.08884,0.1475,0.06904
GAB,COWP,0.023386825478621122,0.01595498013161583,0.01247223243873785,0.01056198545728218,0.008865338722425595,0.007567650849736732,0.02357426387310084,0.02476555992501958,0.02748371736074704,0.02823862036105422,0.02905971556939417,0.028316015201900326,0.992,0.6442,0.4538,0.374,0.3051,0.2673
